"","user_id","song_id","listen_count"
"501527","24df259ea6586fa5b587c2e136f56d0fe47cc24e","SOHNMNR12AC4686143",1
"501528","24df259ea6586fa5b587c2e136f56d0fe47cc24e","SOHPRQX12AB0186127",1
"501529","24df259ea6586fa5b587c2e136f56d0fe47cc24e","SOHWBGO12A6D4FA87A",1
"501530","24df259ea6586fa5b587c2e136f56d0fe47cc24e","SOJNNUA12A8AE48C7A",1
"501531","24df259ea6586fa5b587c2e136f56d0fe47cc24e","SOJYWLL12AB018A7AD",1
"501532","24df259ea6586fa5b587c2e136f56d0fe47cc24e","SOLJWIQ12A6D4FA875",1
"501533","24df259ea6586fa5b587c2e136f56d0fe47cc24e","SOLJZEL12AB018D3B4",2
"501534","24df259ea6586fa5b587c2e136f56d0fe47cc24e","SOMKHKP12A6D4F8BA7",1
"501535","24df259ea6586fa5b587c2e136f56d0fe47cc24e","SOMNOZB12AB0181E7A",1
"501536","24df259ea6586fa5b587c2e136f56d0fe47cc24e","SONITTJ12A8C137CE7",1
"501537","24df259ea6586fa5b587c2e136f56d0fe47cc24e","SONULCN12AB017F8F9",1
"501538","24df259ea6586fa5b587c2e136f56d0fe47cc24e","SOOAAGD12AB017BCDA",3
"501539","24df259ea6586fa5b587c2e136f56d0fe47cc24e","SOOQOSK12A8C135644",1
"501540","24df259ea6586fa5b587c2e136f56d0fe47cc24e","SOOZSVC12AB0182646",1
"501541","24df259ea6586fa5b587c2e136f56d0fe47cc24e","SOPXKYD12A6D4FA876",1
"501542","24df259ea6586fa5b587c2e136f56d0fe47cc24e","SOPXKYD12A6D4FA876",1
"501543","24df259ea6586fa5b587c2e136f56d0fe47cc24e","SOQZQTH12AB0189AB8",1
"501544","24df259ea6586fa5b587c2e136f56d0fe47cc24e","SOSAUVD12A67ADE6AE",1
"501545","24df259ea6586fa5b587c2e136f56d0fe47cc24e","SOSVPIE12A6D4FA873",1
"501546","24df259ea6586fa5b587c2e136f56d0fe47cc24e","SOTIDKX12A6D4FA7EA",1
"501547","24df259ea6586fa5b587c2e136f56d0fe47cc24e","SOUCKDH12A8C138FF5",1
"501548","24df259ea6586fa5b587c2e136f56d0fe47cc24e","SOWFIFP12A8C13A9EE",1
"501549","24df259ea6586fa5b587c2e136f56d0fe47cc24e","SOWKYIJ12AB017B0AA",2
"501550","24df259ea6586fa5b587c2e136f56d0fe47cc24e","SOWPCTZ12A6310D890",1
"501551","24df259ea6586fa5b587c2e136f56d0fe47cc24e","SOZBZSY12A6D4FA404",1
"501552","24df259ea6586fa5b587c2e136f56d0fe47cc24e","SOZEJQH12AB01856B2",2
"501553","24df259ea6586fa5b587c2e136f56d0fe47cc24e","SOZYDZR12A8C13F4F0",1
"504736","fe2432a1c3d8abc1330d8ed9ed4392d210dddac3","SOFEBZH12AB017FB35",1
"504737","fe2432a1c3d8abc1330d8ed9ed4392d210dddac3","SOGHDIA12A6D4F7C96",1
"504738","fe2432a1c3d8abc1330d8ed9ed4392d210dddac3","SOGJLEH12A8C13EA19",1
"504739","fe2432a1c3d8abc1330d8ed9ed4392d210dddac3","SOHVHQE12A8C13AD3A",3
"504740","fe2432a1c3d8abc1330d8ed9ed4392d210dddac3","SOKGCDN12A6D4F9671",1
"504741","fe2432a1c3d8abc1330d8ed9ed4392d210dddac3","SOLASKO12A6310DC51",1
"504742","fe2432a1c3d8abc1330d8ed9ed4392d210dddac3","SOLFBXX12A8AE47A51",2
"504743","fe2432a1c3d8abc1330d8ed9ed4392d210dddac3","SOMDSWU12A6D4F7F81",2
"504744","fe2432a1c3d8abc1330d8ed9ed4392d210dddac3","SOMSXKI12A8AE469C0",1
"504745","fe2432a1c3d8abc1330d8ed9ed4392d210dddac3","SONGFYO12A6D4F678E",1
"504746","fe2432a1c3d8abc1330d8ed9ed4392d210dddac3","SOODAJI12A6D4FB0C8",1
"504747","fe2432a1c3d8abc1330d8ed9ed4392d210dddac3","SOOESBJ12A8C13B117",1
"504748","fe2432a1c3d8abc1330d8ed9ed4392d210dddac3","SOPVATE12AB0181330",6
"504749","fe2432a1c3d8abc1330d8ed9ed4392d210dddac3","SORHYAP12AB018A7A5",4
"504750","fe2432a1c3d8abc1330d8ed9ed4392d210dddac3","SORORCZ12A58A80BFF",1
"504751","fe2432a1c3d8abc1330d8ed9ed4392d210dddac3","SORVLRC12A8151E078",1
"504752","fe2432a1c3d8abc1330d8ed9ed4392d210dddac3","SOSJSSU12A6D4F8F41",20
"504753","fe2432a1c3d8abc1330d8ed9ed4392d210dddac3","SOSQAPQ12A8AE45BBA",1
"504754","fe2432a1c3d8abc1330d8ed9ed4392d210dddac3","SOTCMDJ12A6D4F8528",1
"504755","fe2432a1c3d8abc1330d8ed9ed4392d210dddac3","SOVDMUW12A8AE45BC1",1
"504756","fe2432a1c3d8abc1330d8ed9ed4392d210dddac3","SOZFMHK12AAF3B35B1",1
"504845","2469a8de191d16e0f91fa47d0c21c4b5bc676d1e","SOAEYBP12AB0184573",1
"504846","2469a8de191d16e0f91fa47d0c21c4b5bc676d1e","SOAVCTS12A8C13EDF2",1
"504847","2469a8de191d16e0f91fa47d0c21c4b5bc676d1e","SOAZFQH12A8C13D101",1
"504848","2469a8de191d16e0f91fa47d0c21c4b5bc676d1e","SOBQYWO12AB0181386",2
"504849","2469a8de191d16e0f91fa47d0c21c4b5bc676d1e","SOBTTRJ12A8C141FB4",1
"504850","2469a8de191d16e0f91fa47d0c21c4b5bc676d1e","SODZGPI12AB01871A9",1
"504851","2469a8de191d16e0f91fa47d0c21c4b5bc676d1e","SOEAOHH12AB0184568",1
"504852","2469a8de191d16e0f91fa47d0c21c4b5bc676d1e","SOGJVUF12A8C141F9F",5
"504853","2469a8de191d16e0f91fa47d0c21c4b5bc676d1e","SOIPCGZ12A8C13C805",3
"504854","2469a8de191d16e0f91fa47d0c21c4b5bc676d1e","SOITRPB12A679AE5B2",1
"504855","2469a8de191d16e0f91fa47d0c21c4b5bc676d1e","SOJTSBS12AB0183010",1
"504856","2469a8de191d16e0f91fa47d0c21c4b5bc676d1e","SOJYSQP12A8C13EDDF",1
"504857","2469a8de191d16e0f91fa47d0c21c4b5bc676d1e","SOMAKIT12A58A7E292",3
"504858","2469a8de191d16e0f91fa47d0c21c4b5bc676d1e","SOPOGUP12AB018227A",2
"504859","2469a8de191d16e0f91fa47d0c21c4b5bc676d1e","SOPTLQL12AB018D56F",1
"504860","2469a8de191d16e0f91fa47d0c21c4b5bc676d1e","SOTQVSE12A6D4F8200",1
"504861","2469a8de191d16e0f91fa47d0c21c4b5bc676d1e","SOUJZZK12AF72A9DAF",4
"504862","2469a8de191d16e0f91fa47d0c21c4b5bc676d1e","SOXHPVI12A6D4F903A",1
"504863","2469a8de191d16e0f91fa47d0c21c4b5bc676d1e","SOXVULZ12A8C13EDEA",1
"504864","2469a8de191d16e0f91fa47d0c21c4b5bc676d1e","SOYGHUM12AB018139C",2
"511357","aff9d1a627191a93c4b2040ad9849d349f484905","SOAUWYT12A81C206F1",2
"511358","aff9d1a627191a93c4b2040ad9849d349f484905","SODXJVJ12A8C13B97A",2
"511359","aff9d1a627191a93c4b2040ad9849d349f484905","SOJSCKJ12A8C1455E5",1
"511360","aff9d1a627191a93c4b2040ad9849d349f484905","SOKJFOA12A6D4F79DF",1
"511361","aff9d1a627191a93c4b2040ad9849d349f484905","SOLDUYB12A67020910",15
"511362","aff9d1a627191a93c4b2040ad9849d349f484905","SOMGVYU12A8C1314FF",5
"511363","aff9d1a627191a93c4b2040ad9849d349f484905","SOMGXHN12A58A7929F",12
"511364","aff9d1a627191a93c4b2040ad9849d349f484905","SOOCKPO12A67021D10",1
"511365","aff9d1a627191a93c4b2040ad9849d349f484905","SOOPGMV12A6D4FD13A",1
"511366","aff9d1a627191a93c4b2040ad9849d349f484905","SORJICW12A8C13640D",5
"511367","aff9d1a627191a93c4b2040ad9849d349f484905","SOSCPOI12A8C139F02",5
"511368","aff9d1a627191a93c4b2040ad9849d349f484905","SOWRMCR12A8C13BA98",1
"511369","aff9d1a627191a93c4b2040ad9849d349f484905","SOYIOZB12A58A797FC",5
"511370","aff9d1a627191a93c4b2040ad9849d349f484905","SOZARNI12A67020744",2
"512453","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOAAVUV12AB0186646",1
"512454","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOAFTRR12AF72A8D4D",5
"512455","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOAXGDH12A8C13F8A1",1
"512456","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOAYETG12A67ADA751",1
"512457","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOBADEB12AB018275F",3
"512458","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOBOUPA12A6D4F81F1",1
"512459","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOCBMFC12A6701D7BA",1
"512460","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOCEWMO12A8151CBDE",5
"512461","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SODGVGW12AC9075A8D",10
"512462","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SODGVGW12AC9075A8D",10
"512463","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOECCON12A6D4FDBCE",6
"512464","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOEHWGF12A6D4F8B2B",3
"512465","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOEHWGF12A6D4F8B2B",3
"512466","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOHFJAQ12AB017E4AF",5
"512467","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOJPPGA12A58A769A7",1
"512468","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOJYBJZ12AB01801D0",3
"512469","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOKSMZU12AB01867E9",9
"512470","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOKUAGP12A8C133B94",4
"512471","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOKUAGP12A8C133B94",4
"512472","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOKUAGP12A8C133B94",4
"512473","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOLCCSB12A6D4F6CD3",1
"512474","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOLRGVL12A8C143BC3",3
"512475","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOMNXML12A6D4F8386",4
"512476","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOPACYC12AF729D0F7",5
"512477","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOPAYPV12AB017DB0C",7
"512478","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOPFVER12AB0180FEF",1
"512479","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOPTLQL12AB018D56F",1
"512480","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOSCIZP12AB0181D2F",3
"512481","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOUCHPA12AB0184B1A",5
"512482","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOULHTS12A6D4FAE9C",10
"512483","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOUSMXX12AB0185C24",3
"512484","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOUTAHM12AF72A5B17",10
"512485","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOWEHOM12A6BD4E09E",2
"512486","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOWKUZM12A67AE0D37",1
"512487","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOYDHRV12AB0182B37",8
"512488","a3f26745c22ff4da2d1b216e606ac320d3dd532d","SOYQLYQ12A6D4F72EA",3
"514898","684d060433d965b66c8264ecb24f4b517d504072","SOBDJMW12A8C137318",1
"514899","684d060433d965b66c8264ecb24f4b517d504072","SOBONKR12A58A7A7E0",67
"514900","684d060433d965b66c8264ecb24f4b517d504072","SOCEWVG12A8C13DCC2",28
"514901","684d060433d965b66c8264ecb24f4b517d504072","SOEEIVU12A8C13F3CB",1
"514902","684d060433d965b66c8264ecb24f4b517d504072","SOEOKUD12A58A7D288",1
"514903","684d060433d965b66c8264ecb24f4b517d504072","SOEQLJP12AB018FBC5",2
"514904","684d060433d965b66c8264ecb24f4b517d504072","SOEXYIG12A6310E188",7
"514905","684d060433d965b66c8264ecb24f4b517d504072","SOFFQBG12A6D4F9793",2
"514906","684d060433d965b66c8264ecb24f4b517d504072","SOFLJQZ12A6D4FADA6",1
"514907","684d060433d965b66c8264ecb24f4b517d504072","SOGTDJQ12A8C13324F",2
"514908","684d060433d965b66c8264ecb24f4b517d504072","SOHFJGK12A6D4F5BC0",33
"514909","684d060433d965b66c8264ecb24f4b517d504072","SOICKOC12A6701C603",1
"514910","684d060433d965b66c8264ecb24f4b517d504072","SOIEBXT12A8C1341E1",1
"514911","684d060433d965b66c8264ecb24f4b517d504072","SOIJLDG12A8C135B96",1
"514912","684d060433d965b66c8264ecb24f4b517d504072","SOJLVFZ12A58A7880C",81
"514913","684d060433d965b66c8264ecb24f4b517d504072","SOJSAWE12A58A7F76E",1
"514914","684d060433d965b66c8264ecb24f4b517d504072","SOJWVZY12A6D4F6586",2
"514915","684d060433d965b66c8264ecb24f4b517d504072","SOKQYVG12A58A75445",26
"514916","684d060433d965b66c8264ecb24f4b517d504072","SOKRQNU12A67ADA22E",1
"514917","684d060433d965b66c8264ecb24f4b517d504072","SOKTHPP12A8AE47F2A",1
"514918","684d060433d965b66c8264ecb24f4b517d504072","SOLDJLX12A6D4F9A78",6
"514919","684d060433d965b66c8264ecb24f4b517d504072","SOMNXML12A6D4F8386",2
"514920","684d060433d965b66c8264ecb24f4b517d504072","SONHWUN12AC468C014",3
"514921","684d060433d965b66c8264ecb24f4b517d504072","SONNSYV12A8C146BEC",2
"514922","684d060433d965b66c8264ecb24f4b517d504072","SOOBGSW12A6D4F9D51",1
"514923","684d060433d965b66c8264ecb24f4b517d504072","SOOBGSW12A6D4F9D51",1
"514924","684d060433d965b66c8264ecb24f4b517d504072","SOOYUDJ12AB01843AF",1
"514925","684d060433d965b66c8264ecb24f4b517d504072","SOPTPWD12A6D4FBD4E",4
"514926","684d060433d965b66c8264ecb24f4b517d504072","SOPUCYA12A8C13A694",2
"514927","684d060433d965b66c8264ecb24f4b517d504072","SOPUELG12A6701D215",1
"514928","684d060433d965b66c8264ecb24f4b517d504072","SOREPNQ12A58A7B49E",1
"514929","684d060433d965b66c8264ecb24f4b517d504072","SORFHBD12A58A7C3E3",1
"514930","684d060433d965b66c8264ecb24f4b517d504072","SORMLRN12A8C1323C7",73
"514931","684d060433d965b66c8264ecb24f4b517d504072","SORYCIK12AB018535E",1
"514932","684d060433d965b66c8264ecb24f4b517d504072","SOSLQQJ12AB017BDCC",2
"514933","684d060433d965b66c8264ecb24f4b517d504072","SOSPXMF12AF72A33E9",1
"514934","684d060433d965b66c8264ecb24f4b517d504072","SOSYDQC12A8C13A68F",2
"514935","684d060433d965b66c8264ecb24f4b517d504072","SOSYOHI12A8C144584",2
"514936","684d060433d965b66c8264ecb24f4b517d504072","SOTVLQY12A58A798C2",1
"514937","684d060433d965b66c8264ecb24f4b517d504072","SOULHTS12A6D4FAE9C",2
"514938","684d060433d965b66c8264ecb24f4b517d504072","SOUSAXA12AF72A73F5",2
"514939","684d060433d965b66c8264ecb24f4b517d504072","SOUUMKG12A6D4FB43D",5
"514940","684d060433d965b66c8264ecb24f4b517d504072","SOUWEJS12AB01868A4",9
"514941","684d060433d965b66c8264ecb24f4b517d504072","SOVFFSK12A6BD55C96",3
"514942","684d060433d965b66c8264ecb24f4b517d504072","SOVFMSF12A6310D7E3",1
"514943","684d060433d965b66c8264ecb24f4b517d504072","SOVXSZO12A8C13FD2C",5
"514944","684d060433d965b66c8264ecb24f4b517d504072","SOWCCHF12A81C216F4",1
"514945","684d060433d965b66c8264ecb24f4b517d504072","SOWGXOP12A6701E93A",1
"514946","684d060433d965b66c8264ecb24f4b517d504072","SOWMISM12A81C20B93",1
"514947","684d060433d965b66c8264ecb24f4b517d504072","SOXHPVI12A6D4F903A",3
"514948","684d060433d965b66c8264ecb24f4b517d504072","SOXPFLM12A8AE48C50",1
"514949","684d060433d965b66c8264ecb24f4b517d504072","SOZNAJF12A8C13EDD0",1
"529017","32df150f15dac7bef3c8fa0c832f71f7c04bda41","SOEGIYH12A6D4FC0E3",1
"529018","32df150f15dac7bef3c8fa0c832f71f7c04bda41","SOFLJQZ12A6D4FADA6",1
"529019","32df150f15dac7bef3c8fa0c832f71f7c04bda41","SOIRNHL12A6D4F9A50",1
"529020","32df150f15dac7bef3c8fa0c832f71f7c04bda41","SOITKRG12A6D4F834E",4
"529021","32df150f15dac7bef3c8fa0c832f71f7c04bda41","SOJTDUS12A6D4FBF0E",2
"529022","32df150f15dac7bef3c8fa0c832f71f7c04bda41","SONHWUN12AC468C014",1
"529023","32df150f15dac7bef3c8fa0c832f71f7c04bda41","SOPUCYA12A8C13A694",1
"529024","32df150f15dac7bef3c8fa0c832f71f7c04bda41","SOQQBXR12A6D4F8461",1
"529025","32df150f15dac7bef3c8fa0c832f71f7c04bda41","SORHLNA12A6701F0B6",1
"529026","32df150f15dac7bef3c8fa0c832f71f7c04bda41","SOTXFZD12A6D4F73AF",1
"529027","32df150f15dac7bef3c8fa0c832f71f7c04bda41","SOVULAV12A58A7C971",1
"529028","32df150f15dac7bef3c8fa0c832f71f7c04bda41","SOZBMIR12A6D4F6CE5",1
"565193","6a6ff77af93676fe39f74ae47fd017441001e067","SOAWFKO129F06933A7",5
"565194","6a6ff77af93676fe39f74ae47fd017441001e067","SOCHYVZ12A6D4F5908",6
"565195","6a6ff77af93676fe39f74ae47fd017441001e067","SOCWSNN12A6D4F825C",3
"565196","6a6ff77af93676fe39f74ae47fd017441001e067","SOFGIVB12A6D4F5923",35
"565197","6a6ff77af93676fe39f74ae47fd017441001e067","SOMAIEW12A6D4F591E",7
"565198","6a6ff77af93676fe39f74ae47fd017441001e067","SOOEEPE12A8AE459A4",7
"565199","6a6ff77af93676fe39f74ae47fd017441001e067","SOSHZYN12A6D4F5925",3
"565200","6a6ff77af93676fe39f74ae47fd017441001e067","SOSWDMO12A8AE45996",9
"565201","6a6ff77af93676fe39f74ae47fd017441001e067","SOUZJMM12A6D4F5911",7
"565202","6a6ff77af93676fe39f74ae47fd017441001e067","SOZDGEW12A8C13E748",5
"583444","b8fd1e18d96650333f9d39f81ade2a2a3f48fae7","SODBMRI12A8151AF45",1
"583445","b8fd1e18d96650333f9d39f81ade2a2a3f48fae7","SOGGBOO12A67AE0EBF",1
"583446","b8fd1e18d96650333f9d39f81ade2a2a3f48fae7","SOHCWEJ12A8C13EBD9",1
"583447","b8fd1e18d96650333f9d39f81ade2a2a3f48fae7","SOHYDID12A6D4F781C",1
"583448","b8fd1e18d96650333f9d39f81ade2a2a3f48fae7","SOIROON12A6701E0B8",1
"583449","b8fd1e18d96650333f9d39f81ade2a2a3f48fae7","SOJIDVJ12AF729C7C4",1
"583450","b8fd1e18d96650333f9d39f81ade2a2a3f48fae7","SOJLLOM12A8C1437AA",3
"583451","b8fd1e18d96650333f9d39f81ade2a2a3f48fae7","SOJYNZE12AF72AC894",1
"583452","b8fd1e18d96650333f9d39f81ade2a2a3f48fae7","SOKRZAH12A6D4F7775",2
"583453","b8fd1e18d96650333f9d39f81ade2a2a3f48fae7","SOLMGCH12A8AE47BC1",10
"583454","b8fd1e18d96650333f9d39f81ade2a2a3f48fae7","SOMYECL12A6701D9C8",1
"583455","b8fd1e18d96650333f9d39f81ade2a2a3f48fae7","SOOEEAQ12A8AE46374",1
"583456","b8fd1e18d96650333f9d39f81ade2a2a3f48fae7","SOOOSTZ12A6D4F777A",4
"583457","b8fd1e18d96650333f9d39f81ade2a2a3f48fae7","SOQPQWL12A58A7B964",2
"583458","b8fd1e18d96650333f9d39f81ade2a2a3f48fae7","SOSXUCI12A8C130984",1
"583459","b8fd1e18d96650333f9d39f81ade2a2a3f48fae7","SOSZRZQ12AF729EFB4",1
"583460","b8fd1e18d96650333f9d39f81ade2a2a3f48fae7","SOXHHKU12A8C1386B7",2
"583461","b8fd1e18d96650333f9d39f81ade2a2a3f48fae7","SOXKVVO12A8C13FC42",1
"583462","b8fd1e18d96650333f9d39f81ade2a2a3f48fae7","SOYIJIL12A6701F1C1",1
"619306","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOAJNYK12AF729F33B",4
"619307","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOBDVAK12AC90759A2",1
"619308","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOBWKJK12AB017E055",2
"619309","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOCFJWH12A8C13A103",3
"619310","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SODGGNI12AB017E090",1
"619311","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOELMZO12AB0189218",3
"619312","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOEQJBS12A8AE475A4",5
"619313","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOFBFVG12A6D4F61A7",4
"619314","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOHASBP12A8C13C3EE",1
"619315","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOHHJTA12A8C141725",1
"619316","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOHXBIC12AAF3B459D",14
"619317","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOJCGNS12AB0185539",1
"619318","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOKKJDW12A6D4F61AC",1
"619319","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOKQYVG12A58A75445",2
"619320","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOKUECJ12A6D4F6129",1
"619321","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOKVWPJ12AB0182F08",1
"619322","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOKYVVZ12A8C13CC1F",1
"619323","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOLEWHB12AB01831B3",1
"619324","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOLJNZQ12A8C1440E0",1
"619325","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOLLIRG12B35055B4C",16
"619326","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOMSKIL12AF729AEB0",1
"619327","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOOECND12A8C13A0EA",4
"619328","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOOEXHQ12AB0182BC5",1
"619329","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOPCQRT12A8C13B15D",1
"619330","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOPQLBY12A6310E992",1
"619331","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOPTEME12A58A789A4",2
"619332","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOQMUGW12AF72A8B9B",5
"619333","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SORLVZE12A67ADBF3C",1
"619334","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SORXLUH12AB01812A4",2
"619335","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SORXMNW12A58A7D198",1
"619336","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SORYLNP12A8C13C3E7",1
"619337","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOSHAER12AC3DF80F7",9
"619338","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOSPNEM12AF729CD34",6
"619339","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOSTPEJ12AB017F9A5",2
"619340","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOTBARM12B0B80BB67",1
"619341","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOTGHQR12A8C1406C5",1
"619342","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOUGDBK12AAA8C856A",1
"619343","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOUTHYF12A8C13C97F",1
"619344","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOVDHBN12A6D4F61AF",2
"619345","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOWDKXZ12A81C22377",1
"619346","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOWSZBE12AB01830DE",1
"619347","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOYHMGY12AB0181285",2
"619348","6fde8b80d76e4df6b3fc50ed30192baddb5bdab2","SOZPKWA12A8C13CBBD",1
"638572","6429c7b758f370a6019edf76ca6adcdd385d72a7","SOBHBKJ12A6D4F9D00",1
"638573","6429c7b758f370a6019edf76ca6adcdd385d72a7","SOCFHXV12AB018DB2A",10
"638574","6429c7b758f370a6019edf76ca6adcdd385d72a7","SODFUZR12AB017F927",1
"638575","6429c7b758f370a6019edf76ca6adcdd385d72a7","SOFESOS12A6D4F7799",1
"638576","6429c7b758f370a6019edf76ca6adcdd385d72a7","SOHQGIA12A8C1425E3",1
"638577","6429c7b758f370a6019edf76ca6adcdd385d72a7","SOJEORL12AB0189A8B",1
"638578","6429c7b758f370a6019edf76ca6adcdd385d72a7","SOKICUR12AB017F936",1
"638579","6429c7b758f370a6019edf76ca6adcdd385d72a7","SOMOFOP12AB01825DD",1
"638580","6429c7b758f370a6019edf76ca6adcdd385d72a7","SOMOFOP12AB01825DD",1
"638581","6429c7b758f370a6019edf76ca6adcdd385d72a7","SOMOSXL12A6701E5DC",1
"638582","6429c7b758f370a6019edf76ca6adcdd385d72a7","SONBBIE12A8C140C39",1
"638583","6429c7b758f370a6019edf76ca6adcdd385d72a7","SONXPIN12A6D4FBDFB",1
"638584","6429c7b758f370a6019edf76ca6adcdd385d72a7","SOPMDSY12AF72A0C6F",1
"638585","6429c7b758f370a6019edf76ca6adcdd385d72a7","SOQUARI12A67ADA92C",1
"638586","6429c7b758f370a6019edf76ca6adcdd385d72a7","SORALYQ12A8151BA99",1
"638587","6429c7b758f370a6019edf76ca6adcdd385d72a7","SORZSTP12A8C133573",1
"638588","6429c7b758f370a6019edf76ca6adcdd385d72a7","SOSDBDE12A6D4F9CFB",1
"638589","6429c7b758f370a6019edf76ca6adcdd385d72a7","SOTLDCX12AAF3B1356",1
"638590","6429c7b758f370a6019edf76ca6adcdd385d72a7","SOYVFTH12A67020868",1
"657011","b209e60f2754905e8abefd6d79bdd408912a2ce4","SOBPHXV12A6D4F9FD0",1
"657012","b209e60f2754905e8abefd6d79bdd408912a2ce4","SOEWHKY12A8C13E08C",1
"657013","b209e60f2754905e8abefd6d79bdd408912a2ce4","SOGUFSP12A6702049A",1
"657014","b209e60f2754905e8abefd6d79bdd408912a2ce4","SOHTKMO12AB01843B0",1
"657015","b209e60f2754905e8abefd6d79bdd408912a2ce4","SOJBFFO12A6D4F6D00",1
"657016","b209e60f2754905e8abefd6d79bdd408912a2ce4","SOJVLSK12AB018DF92",1
"657017","b209e60f2754905e8abefd6d79bdd408912a2ce4","SOLXTXN12AB018238A",1
"657018","b209e60f2754905e8abefd6d79bdd408912a2ce4","SONOZVC12A8C146161",2
"657019","b209e60f2754905e8abefd6d79bdd408912a2ce4","SOPZFUV12A6D4F6001",2
"657020","b209e60f2754905e8abefd6d79bdd408912a2ce4","SOSNOSA12A67ADA05B",1
"657021","b209e60f2754905e8abefd6d79bdd408912a2ce4","SOSSMBC12A8C13BA04",1
