"user_id","rating","title"
"cc83629a3328df84354b0d643d6ec8697a41d39b",22.22,"Rianna"
"f12a7a81dee78921f65f060fbcf95edeca1e6f76",14.29,"Latin Static"
"f12a7a81dee78921f65f060fbcf95edeca1e6f76",14.29,"Until It Sleeps"
"f12a7a81dee78921f65f060fbcf95edeca1e6f76",14.29,"Cuando los ángeles lloran"
"f12a7a81dee78921f65f060fbcf95edeca1e6f76",14.29,"Mas Vale Cholo"
"f12a7a81dee78921f65f060fbcf95edeca1e6f76",14.29,"In The Arms Of Perdition"
"f12a7a81dee78921f65f060fbcf95edeca1e6f76",14.29,"I See You [Theme from Avatar] (Album Version)"
"f12a7a81dee78921f65f060fbcf95edeca1e6f76",14.29,"Uno Entre 1000"
"63b0fc121194b8205b4955c26b10f74f65505b68",3.28,"This Fire"
"63b0fc121194b8205b4955c26b10f74f65505b68",1.64,"Ulysses"
"63b0fc121194b8205b4955c26b10f74f65505b68",18.03,"Du Riechst So Gut"
"63b0fc121194b8205b4955c26b10f74f65505b68",8.2,"The Kissaway (LP Version)"
"63b0fc121194b8205b4955c26b10f74f65505b68",4.92,"Back To Black"
"63b0fc121194b8205b4955c26b10f74f65505b68",4.92,"Yours Alone"
"63b0fc121194b8205b4955c26b10f74f65505b68",13.11,"Du Hast"
"63b0fc121194b8205b4955c26b10f74f65505b68",40.98,"Make Her Say"
"63b0fc121194b8205b4955c26b10f74f65505b68",4.92,"Take Me Out"
"9c2db6de65afaeff8ce99cb84742b89daecc887a",1.37,"Stranger than Fiction"
"9c2db6de65afaeff8ce99cb84742b89daecc887a",54.11,"Song 4 Mutya (Out Of Control)"
"9c2db6de65afaeff8ce99cb84742b89daecc887a",0.68,"Welcome"
"9c2db6de65afaeff8ce99cb84742b89daecc887a",0.68,"On My Way"
"9c2db6de65afaeff8ce99cb84742b89daecc887a",14.38,"My December"
"9c2db6de65afaeff8ce99cb84742b89daecc887a",2.05,"In The Waiting Line"
"9c2db6de65afaeff8ce99cb84742b89daecc887a",20.55,"You'll Be In My Heart"
"9c2db6de65afaeff8ce99cb84742b89daecc887a",6.16,"Al Di Fuori Di Me"
"460c8d7cfc440603e16fbd1f07dd29fe25825c08",30,"Have Faith In Me"
"460c8d7cfc440603e16fbd1f07dd29fe25825c08",5,"Four To The Floor"
"460c8d7cfc440603e16fbd1f07dd29fe25825c08",5,"Daft Punk Is Playing At My House"
"460c8d7cfc440603e16fbd1f07dd29fe25825c08",5,"The Seed (2.0)"
"460c8d7cfc440603e16fbd1f07dd29fe25825c08",10,"Wild Thing"
"460c8d7cfc440603e16fbd1f07dd29fe25825c08",5,"The Mask (Featuring Ghostface Killah) (Album Version)"
"460c8d7cfc440603e16fbd1f07dd29fe25825c08",5,"Everything Is Everything"
"460c8d7cfc440603e16fbd1f07dd29fe25825c08",25,"The Message"
"460c8d7cfc440603e16fbd1f07dd29fe25825c08",5,"Peace Train"
"460c8d7cfc440603e16fbd1f07dd29fe25825c08",5,"Jump Around (LP Version)"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"Stop Me If You Think You've Heard This One Before"
"b72931a037e6b680ece049c4d40c44f9a20129f4",3.64,"Dog Days Are Over (Radio Edit)"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"Sunday Bloody Sunday"
"b72931a037e6b680ece049c4d40c44f9a20129f4",9.09,"Here We Are (Family In The Hallways)"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"Melt!"
"b72931a037e6b680ece049c4d40c44f9a20129f4",3.64,"This Charming Man"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"Tuxedo Hat"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"Ghosts 'n' Stuff (Original Instrumental Mix)"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"Sehr kosmisch"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"Mysterious Ways"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"Reel Around The Fountain"
"b72931a037e6b680ece049c4d40c44f9a20129f4",3.64,"What Difference Does It Make?"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"Bontempi Latin"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"Blow Out"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"Around The World (Radio Edit)"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"Daft Punk Is Playing At My House"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"Voodoo Lady"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"Oh!"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"Valentine"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"Overboard"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"LoveStoned/I Think She Knows"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"I Still Haven't Found What I'm Looking For"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"Heaven Knows I'm Miserable Now"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"You've Got The Love"
"b72931a037e6b680ece049c4d40c44f9a20129f4",5.45,"Hand In Glove"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"Half A Person"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"You've Got Everything Now"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"Stagger"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"Out There On The Ice"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"Still Ill"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"I Know It's Over"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"Sexy Can I"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"Vertigo"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"Marry Me"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"I GOT THIS DOWN"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"The Way Things Go"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"Robot Rock - Daft Punk Maximum Overdrive Mix"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"Hold Me_ Thrill Me_ Kiss Me_ Kill Me"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"Street Justice"
"b72931a037e6b680ece049c4d40c44f9a20129f4",3.64,"Why Does My Heart Feel So Bad? (2006 Digital Remaster)"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"First Dance"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"Nice"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"Majesty"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"42"
"b72931a037e6b680ece049c4d40c44f9a20129f4",1.82,"42"
"e424a26e9f378fb09868ed1c664444a45d57dd41",5.65,"The Queen of Nothing"
"e424a26e9f378fb09868ed1c664444a45d57dd41",2.82,"Open All Night"
"e424a26e9f378fb09868ed1c664444a45d57dd41",0.56,"Cupid"
"e424a26e9f378fb09868ed1c664444a45d57dd41",1.13,"Monkey Man"
"e424a26e9f378fb09868ed1c664444a45d57dd41",0.56,"Complicated"
"e424a26e9f378fb09868ed1c664444a45d57dd41",2.82,"Move The Crowd"
"e424a26e9f378fb09868ed1c664444a45d57dd41",2.82,"Where You From?"
"e424a26e9f378fb09868ed1c664444a45d57dd41",0.56,"Jamaica Roots II(Agora E Sempre)"
"e424a26e9f378fb09868ed1c664444a45d57dd41",0.56,"Future Says Run"
"e424a26e9f378fb09868ed1c664444a45d57dd41",0.56,"Empty Skies"
"e424a26e9f378fb09868ed1c664444a45d57dd41",0.56,"Some Unholy War"
"e424a26e9f378fb09868ed1c664444a45d57dd41",0.56,"Siguiendo La Luna"
"e424a26e9f378fb09868ed1c664444a45d57dd41",1.13,"Thank U (Album Version)"
"e424a26e9f378fb09868ed1c664444a45d57dd41",2.82,"Fuck Me Pumps"
"e424a26e9f378fb09868ed1c664444a45d57dd41",2.82,"Signos"
"e424a26e9f378fb09868ed1c664444a45d57dd41",2.26,"Todo se transforma (Cara B)"
"e424a26e9f378fb09868ed1c664444a45d57dd41",4.52,"Catch You Baby (Steve Pitron & Max Sanna Radio Edit)"
"e424a26e9f378fb09868ed1c664444a45d57dd41",0.56,"Gypsies_ Tramps And Thieves"
"e424a26e9f378fb09868ed1c664444a45d57dd41",0.56,"Me & Mr Jones"
"e424a26e9f378fb09868ed1c664444a45d57dd41",0.56,"Fish Eye"
"e424a26e9f378fb09868ed1c664444a45d57dd41",0.56,"Oh My God"
"e424a26e9f378fb09868ed1c664444a45d57dd41",0.56,"What Is It About Men"
"e424a26e9f378fb09868ed1c664444a45d57dd41",1.69,"Love Is A Losing Game"
"e424a26e9f378fb09868ed1c664444a45d57dd41",1.13,"You Know I'm No Good"
"e424a26e9f378fb09868ed1c664444a45d57dd41",0.56,"You Learn (Album Version)"
"e424a26e9f378fb09868ed1c664444a45d57dd41",0.56,"Bootycall"
"e424a26e9f378fb09868ed1c664444a45d57dd41",1.13,"Premonicion"
"e424a26e9f378fb09868ed1c664444a45d57dd41",0.56,"To Know Him Is To Love Him"
"e424a26e9f378fb09868ed1c664444a45d57dd41",1.13,"Addicted"
"e424a26e9f378fb09868ed1c664444a45d57dd41",2.82,"Where The Rain Grows"
"e424a26e9f378fb09868ed1c664444a45d57dd41",3.95,"Pull"
"e424a26e9f378fb09868ed1c664444a45d57dd41",3.95,"Back To Black"
"e424a26e9f378fb09868ed1c664444a45d57dd41",0.56,"Genie In A Bottle"
"e424a26e9f378fb09868ed1c664444a45d57dd41",1.13,"Ironic (Acoustic Album Version)"
"e424a26e9f378fb09868ed1c664444a45d57dd41",3.95,"Something I Can Never Have"
"e424a26e9f378fb09868ed1c664444a45d57dd41",3.95,"Something I Can Never Have"
"e424a26e9f378fb09868ed1c664444a45d57dd41",1.13,"Alejandro"
"e424a26e9f378fb09868ed1c664444a45d57dd41",1.13,"Boys Boys Boys"
"e424a26e9f378fb09868ed1c664444a45d57dd41",1.13,"Jambalaya"
"e424a26e9f378fb09868ed1c664444a45d57dd41",0.56,"You Sent Me Flying / Cherry"
"e424a26e9f378fb09868ed1c664444a45d57dd41",0.56,"Too Shy"
"e424a26e9f378fb09868ed1c664444a45d57dd41",0.56,"Observándonos (Satélites)"
"e424a26e9f378fb09868ed1c664444a45d57dd41",1.13,"Superballs"
"e424a26e9f378fb09868ed1c664444a45d57dd41",0.56,"Ajde sonce zajde"
"e424a26e9f378fb09868ed1c664444a45d57dd41",0.56,"Song From A Secret Garden"
"e424a26e9f378fb09868ed1c664444a45d57dd41",1.13,"Hand In My Pocket (Acoustic Album Version)"
"e424a26e9f378fb09868ed1c664444a45d57dd41",1.13,"Amy Amy Amy / Outro"
"e424a26e9f378fb09868ed1c664444a45d57dd41",1.69,"Speechless"
"e424a26e9f378fb09868ed1c664444a45d57dd41",20.34,"Who's Real"
"e424a26e9f378fb09868ed1c664444a45d57dd41",0.56,"Salgo Pa' La Calle"
"e424a26e9f378fb09868ed1c664444a45d57dd41",0.56,"Wake Up Alone"
"e424a26e9f378fb09868ed1c664444a45d57dd41",2.82,"Other Mathematics"
"e424a26e9f378fb09868ed1c664444a45d57dd41",1.69,"Just Friends"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",1.28,"Bust A Move"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",1.28,"Crystal Blue Persuasion"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",1.28,"Clocks"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",1.28,"Lodi"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",1.28,"Hey There Delilah"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",1.28,"In The Summertime"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",1.28,"Push It"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",1.28,"Destination Calabria"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",1.28,"I Want A New Drug"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",1.28,"Pjanoo"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",1.28,"Summer Nights"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",1.28,"Kernkraft 400"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",1.28,"The Bomb (Little Louie Vega Bonus)"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",1.28,"Message In A Bottle"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",1.28,"Message In A Bottle"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",1.28,"Back In Time (LP Version)"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",1.28,"Walk On Water"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",1.28,"She's So High"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",33.33,"Hooked On A Feeling"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",1.28,"Heaven Must Be Missing An Angel"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",1.28,"Strict Machine"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",6.41,"Do You Believe In Love"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",1.28,"Bad Is Bad"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",1.28,"Paradise City"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",2.56,"Stuck In The Middle With You"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",10.26,"The Power Of Love"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",1.28,"Make It Wit Chu"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",2.56,"Calabria 2007"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",2.56,"Call On Me"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",1.28,"Road To Nowhere (Remastered LP Version )"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",1.28,"Ooh La La"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",7.69,"Hip To Be Square"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",1.28,"For You"
"a770b8895a3e590335e4ffefd801d521d5bc0a3c",1.28,"Under Pressure"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Natural's Not In It"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"All We Are"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",2.56,"Amerika"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",1.28,"All Along The Watchtower"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",20.51,"You're The One"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Only One"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Whataya Want From Me"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"The War"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile)"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",12.82,"Lean Back [Remix feat. Lil Jon_ Eminem_ Mase & Remy Martin] (Album Version - Amended)"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"By Your Side"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Mrs. Officer"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",1.28,"Wedding Dress"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Dig"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"3AM (LP Version)"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",1.28,"Slow Down"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",1.28,"Money On My Mind"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",1.28,"Back In The Day"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Kernkraft 400"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Hypnopaedia"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Angel"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",1.28,"Anonymous"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Ocean Avenue"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Jump"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Slow Jamz (Feat. Kanye West & Jamie Foxx) (Edited Album Version)"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Who Will Save Your Soul"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Estadio Azteca"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Le Jardin d'Hiver"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",1.92,"Until The End Of Time"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",1.92,"Until The End Of Time"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Shoulder Lean [Featuring T.I.] (Amended Album Version) (AKA Radio Version)"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Spaceship"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Sometimes It's A Bitch"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Frenchys"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",1.28,"Long Way Home"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Leave My Girl Alone"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Mr. Crowley"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",5.13,"D'Evils"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Car Crash"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"teachme (Album Version)"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Here We Go Again (Album Version)"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Last Nite"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Oxygen"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"The Middle"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Vanished"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Master Of Puppets"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Sleepyhead"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"The Mixed Tape (Album Version)"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",1.28,"Revelry"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Hook"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"The Gift"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",1.28,"Marry Me"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"What Is Light? Where Is Laughter? (Album Version)"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Drive"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",1.28,"Runnin' Around"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"(Splash) Turn Twist"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Heaven"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",1.28,"Waiting On The World To Change"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",3.21,"Only You-Bad Boy Remix (Featuring The Notorious B.I.G. & Mase) (Album Version)"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"A Decade Under The Influence (Album Version)"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",1.28,"Sweet home Alabama"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",2.56,"Can't Help But Wait (Album Version)"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",1.28,"Battle"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Call To Arms"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"Liar [It Takes One To Know One] (Album Version)"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",1.28,"This Way"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",2.56,"Cry Me A River"
"0c0b8ba2444ea8a2ec2e4ad9dae893bc23f4931b",0.64,"The Next Episode"
"e11190d5805f2d8bca8728b730bd4e0a6be91ef9",5.26,"Hang On To Your Love"
"e11190d5805f2d8bca8728b730bd4e0a6be91ef9",5.26,"Smooth Operator"
"e11190d5805f2d8bca8728b730bd4e0a6be91ef9",15.79,"Don't Stop The Music"
"e11190d5805f2d8bca8728b730bd4e0a6be91ef9",15.79,"Don't Stop The Music"
"e11190d5805f2d8bca8728b730bd4e0a6be91ef9",15.79,"Don't Stop The Music"
"e11190d5805f2d8bca8728b730bd4e0a6be91ef9",5.26,"La Despedida"
"e11190d5805f2d8bca8728b730bd4e0a6be91ef9",21.05,"Cuando Nadie Me Ve"
"e11190d5805f2d8bca8728b730bd4e0a6be91ef9",5.26,"Your Love Is King"
"e11190d5805f2d8bca8728b730bd4e0a6be91ef9",10.53,"Break It Off"
"fceb8c7a88da1e725b5cf92fe4c959cfe3c05687",4.55,"Overload"
"fceb8c7a88da1e725b5cf92fe4c959cfe3c05687",2.27,"Paradise Circus"
"fceb8c7a88da1e725b5cf92fe4c959cfe3c05687",2.27,"Baby Boy [feat. Beyonce]"
"fceb8c7a88da1e725b5cf92fe4c959cfe3c05687",2.27,"Pesada (Con Maigaz)"
"fceb8c7a88da1e725b5cf92fe4c959cfe3c05687",4.55,"That Ain't The Way To Behave (2006 Digital Remaster)"
"fceb8c7a88da1e725b5cf92fe4c959cfe3c05687",2.27,"Say No More"
"fceb8c7a88da1e725b5cf92fe4c959cfe3c05687",2.27,"Afroman"
"fceb8c7a88da1e725b5cf92fe4c959cfe3c05687",2.27,"Never There"
"fceb8c7a88da1e725b5cf92fe4c959cfe3c05687",2.27,"Agüela (Mi Abuela & The Magnificent Seven & Bust A Move)"
"fceb8c7a88da1e725b5cf92fe4c959cfe3c05687",2.27,"Available [feat. Akon] (Album Version)"
"fceb8c7a88da1e725b5cf92fe4c959cfe3c05687",2.27,"Walking On The Moon"
"fceb8c7a88da1e725b5cf92fe4c959cfe3c05687",2.27,"Exchange"
"fceb8c7a88da1e725b5cf92fe4c959cfe3c05687",11.36,"Holes To Heaven"
"fceb8c7a88da1e725b5cf92fe4c959cfe3c05687",2.27,"Lonely Teardrops"
"fceb8c7a88da1e725b5cf92fe4c959cfe3c05687",4.55,"Heat Miser"
"fceb8c7a88da1e725b5cf92fe4c959cfe3c05687",2.27,"Last Cup Of Sorrow"
"fceb8c7a88da1e725b5cf92fe4c959cfe3c05687",4.55,"Rollin' (Air Raid Vehicle)"
"fceb8c7a88da1e725b5cf92fe4c959cfe3c05687",2.27,"All Mine"
"fceb8c7a88da1e725b5cf92fe4c959cfe3c05687",2.27,"Third Party"
"fceb8c7a88da1e725b5cf92fe4c959cfe3c05687",2.27,"Virtual Insanity"
"fceb8c7a88da1e725b5cf92fe4c959cfe3c05687",2.27,"Book Of Brilliant Things (2002 Digital Remaster)"
"fceb8c7a88da1e725b5cf92fe4c959cfe3c05687",2.27,"Over"
"fceb8c7a88da1e725b5cf92fe4c959cfe3c05687",2.27,"Sly"
"fceb8c7a88da1e725b5cf92fe4c959cfe3c05687",15.91,"Superstar (featuring Matthew Santos) (Album Version)"
"fceb8c7a88da1e725b5cf92fe4c959cfe3c05687",2.27,"Jane Says ( Live )( LP Version )"
"fceb8c7a88da1e725b5cf92fe4c959cfe3c05687",2.27,"Funkytown"
"fceb8c7a88da1e725b5cf92fe4c959cfe3c05687",2.27,"Fragile or Possibly Extinct"
"fceb8c7a88da1e725b5cf92fe4c959cfe3c05687",2.27,"Su veneno"
"fceb8c7a88da1e725b5cf92fe4c959cfe3c05687",2.27,"You Yourself are Too Serious"
"fceb8c7a88da1e725b5cf92fe4c959cfe3c05687",2.27,"The First Drop"
"f18e017477c5e46038813be53b32893b77468767",3.7,"Don't Speak"
"f18e017477c5e46038813be53b32893b77468767",18.52,"Como Me Mira"
"f18e017477c5e46038813be53b32893b77468767",7.41,"Hace Tiempo"
"f18e017477c5e46038813be53b32893b77468767",11.11,"Don't Stop The Music"
"f18e017477c5e46038813be53b32893b77468767",11.11,"Don't Stop The Music"
"f18e017477c5e46038813be53b32893b77468767",11.11,"Don't Stop The Music"
"f18e017477c5e46038813be53b32893b77468767",7.41,"Te Mando Flores"
"f18e017477c5e46038813be53b32893b77468767",18.52,"Sayonara-Nostalgia"
"f18e017477c5e46038813be53b32893b77468767",3.7,"Su veneno"
"f18e017477c5e46038813be53b32893b77468767",7.41,"Survivalism"
"35cbfd5a608af847f2c75209226c140f49ef5d80",22.22,"Odd One (Radio Edit)"
"35cbfd5a608af847f2c75209226c140f49ef5d80",9.72,"Ex's And Oh's (LP Version)"
"35cbfd5a608af847f2c75209226c140f49ef5d80",8.33,"Hole In Your Head (bend in the road)"
"35cbfd5a608af847f2c75209226c140f49ef5d80",4.17,"Beautiful Bride"
"35cbfd5a608af847f2c75209226c140f49ef5d80",8.33,"Whispers In The Dark (Radio Edit)"
"35cbfd5a608af847f2c75209226c140f49ef5d80",11.11,"Nine In The Afternoon (Album Version)"
"35cbfd5a608af847f2c75209226c140f49ef5d80",5.56,"Bleeding Mascara (Album Version)"
"35cbfd5a608af847f2c75209226c140f49ef5d80",5.56,"The Howling"
"35cbfd5a608af847f2c75209226c140f49ef5d80",1.39,"Room 409"
"35cbfd5a608af847f2c75209226c140f49ef5d80",4.17,"Falling Down"
"35cbfd5a608af847f2c75209226c140f49ef5d80",12.5,"The Middle"
"35cbfd5a608af847f2c75209226c140f49ef5d80",4.17,"Better Things"
"35cbfd5a608af847f2c75209226c140f49ef5d80",1.39,"Wait And Bleed (Album Version)"
"35cbfd5a608af847f2c75209226c140f49ef5d80",1.39,"Super Honeymoon"
"eebe013e1a44bb2984ba2f3f0ba98bcb5eb80317",1.75,"Talk Show Host"
"eebe013e1a44bb2984ba2f3f0ba98bcb5eb80317",3.51,"Who's Your Daddy? "
"eebe013e1a44bb2984ba2f3f0ba98bcb5eb80317",3.51,"Charmer"
"eebe013e1a44bb2984ba2f3f0ba98bcb5eb80317",1.75,"Sleeping Sickness"
"eebe013e1a44bb2984ba2f3f0ba98bcb5eb80317",3.51,"Blood On The Ground"
"eebe013e1a44bb2984ba2f3f0ba98bcb5eb80317",1.75,"Porno Graphique"
"eebe013e1a44bb2984ba2f3f0ba98bcb5eb80317",12.28,"Feeling This"
"eebe013e1a44bb2984ba2f3f0ba98bcb5eb80317",1.75,"Something In The Way"
"eebe013e1a44bb2984ba2f3f0ba98bcb5eb80317",1.75,"Stuck Between"
"eebe013e1a44bb2984ba2f3f0ba98bcb5eb80317",1.75,"The Funeral (Album Version)"
