,city,job_title,company_name,location,summary,salary
1082,Austin+TX,Data Scientist,Indeed,"Austin, TX 78731","As a Data Scientist at Indeed your role is to follow the data. We are looking for a mixture between a statistician, scientist, machine learning expert and...",
1083,Cincinnati+OH,PhD or FCAS or ACAS Data Scientist #78739,Ezra Penland Actuarial Recruitment,"Cincinnati, OH",Or ACAS actuary or FCAS actuary is sought by an Ohio insurer for a Data Scientist role for Position 78739. High-profile commercial lines predictive modeling...,
1084,Cincinnati+OH,Actuarial Analyst with Predictive Modeling #79866,Ezra Penland Actuarial Recruitment,"Cincinnati, OH","For Position 79866, an Ohio property and casualty insurer seeks an experienced actuarial analyst. Requires 2+ years of property and casualty actuarial...",
1085,Cincinnati+OH,CLINICAL PROFESSIONAL DEVELOPMENT SPECIALIST - PRIMARY CARE,Presbyterian Healthcare Services,United States,"Serves as educator, consultant, researcher, instructional and evaluation designer, clinical practice expert, and interprofessional collaborator supporting the...",
1086,Cincinnati+OH,Data Scientist-R&D,Procter & Gamble,"Cincinnati, OH",As a Data Scientist you will work closely with Scientists and Engineers to translate business challenges into clear problem statements....,
1087,Cincinnati+OH,Data Scientist,Cardinal Solutions Group,"Cincinnati, OH","What Data Scientists Do. Development experience with R, Python, Azure Machine Learning, SAS, SPSS or related languages and tools....",
1088,Cincinnati+OH,Data Scientist.,Fifth Third Bank,"Cincinnati, OH 45275 (Corryville area)",".Conducts advanced analytics leveraging predictive modeling, machine learning, simulation, optimization and other techniques to deliver insights or develop...",
1089,Cincinnati+OH,Data Scientist,Ameritas,"Cincinnati, OH 45240",Determine necessary data sets and translate data into viable insights and business recommendations. Ameritas Life Insurance Corp is seeking a Data Scientist to...,
1090,Cincinnati+OH,Data Science Intern,Vantiv,"Cincinnati, OH 45249","We're looking for exceptional data scientists to play a pivotal role in the research and development of new data products, drive better and faster decision...",
1091,Cincinnati+OH,Research Analyst,"Directions Research, Inc.","Cincinnati, OH 45202 (Mount Adams area)",Take full ownership and responsibility for the analysis of survey results - developing insights that clients will use to move their business forward Write...,
1092,Cincinnati+OH,"Data Scientist, Associate Manager",Oyster Tech Inc,"Cincinnati, OH","Data Scientists are Business Leaders. R, Python, Scala, Spark, Hadoop, KNIME, applied and scaled analytic techniques, Machine Learning Bayesian Analysis...",
1093,Cincinnati+OH,Data Science Statistician,Western & Southern Financial Group,"Cincinnati, OH","Proven expertise in data analysis using R or Python (numpy, scipy, matplotlib, scikit-learn, pandas, etc.). In quantitative field such as statistics, applied...",
1094,Cincinnati+OH,Marketing Data Analyst,Hudson Placement Group Inc.,"Cincinnati, OH","“Get into the details”, using machine learning algorithms, data visualization best practices, and analytic engines to release business building insights and...",
1095,Cincinnati+OH,Marketing Data Scientist,Procter & Gamble,"Cincinnati, OH","“Get into the details”, using machine learning algorithms, data visualization best practices, and analytic engines to release business building insights and...",
1096,Cincinnati+OH,"Associate Director, Account Medical Advisor / Senior Associate Director Account Medical Advisor - OH/KY/Cincinnati",Boehringer Ingelheim,"Cincinnati, OH","Ensure the timely and appropriate delivery of relevant scientific information including scientific data, clinically-relevant level of health economics and...",
1097,Cincinnati+OH,LC/MS Lab Manager Operator,Pain Specialists of Cincinnati,"Cincinnati, OH 45248","Processing human samples for clinical toxicology testing. We have a need for a part time LC/MC scientist who will process samples, review and release reports,...",
1098,Cincinnati+OH,LC/MS Lab Manager Operator,Pain Specialists of Cincinnati,"Cincinnati, OH 45248","Processing human samples for clinical toxicology testing. We have a need for a part time LC/MC scientist who will process samples, review and release reports,...",
1099,Cincinnati+OH,Actuarial Analyst with Predictive Modeling #79866,Ezra Penland Actuarial Recruitment,"Cincinnati, OH","For Position 79866, an Ohio property and casualty insurer seeks an experienced actuarial analyst. Requires 2+ years of property and casualty actuarial...",
1100,Cincinnati+OH,Sr Data Scientist,General Electric,"Evendale, OH","Work in technical teams in development, deployment, and application of applied analytics, predictive analytics, and prescriptive analytics....",
1101,Cincinnati+OH,Scientific Developer,84.51°,"Cincinnati, OH","A company where Analysts and Scientists derive insights from 35+ Terabytes of new data every week. Solution lifecycle, ranging from discovery, requirements...",
1102,Cincinnati+OH,Home Lending Quantitative Credit Analyst,Huntington Bank,"Cincinnati, OH 45202 (Mount Adams area)","You will mine all available data sources for the identification of trends that suggest opportunities for credit improvements, revenue enhancement, and emerging...",
1103,Cincinnati+OH,Data Engineer Internship-Research & Development,Procter & Gamble,"Cincinnati, OH",Experience with managing and driving actionable insights from large data sets. Associate Scientist Intern....,
1104,Cincinnati+OH,Sr. Data Engineer,Oyster Tech Inc,"Cincinnati, OH","You need to be effective technologists, self-motivated, and able to source and develop data models to fuel the analytics, developed by the analysts and data...",
1105,Cincinnati+OH,Statistical Analyst I,Medpace,"Cincinnati, OH",Communicate the project requirements for cleanup and data capture to ensure the key study variables are suitable for analysis....,
1106,Cincinnati+OH,Senior Research Scientist - Machine Learning,84.51°,"Cincinnati, OH","Project responsibilities run from requirement formulation, literature exploration, selection of method of solution, creation and prototype of solution, and...",
1107,Cincinnati+OH,Analytics Manager / Data Scientist,Axcess Financial Corporation,"Cincinnati, OH 45242",Experiences with large data and complicated data warehouse; The candidate must have strong leadership to manage and coach a strong analytical team;...,
1108,Cincinnati+OH,Data Engineer- Research & Development,Procter & Gamble,"Cincinnati, OH","Experience with managing and driving actionable insights from large data sets. Data modeling, wrangling, mapping, and formatting to enable advanced modeling and...",
1109,Cincinnati+OH,Staff Data Engineer,General Electric,"Evendale, OH","The Sr Data Engineer will work with the team to create state-of-the-art data and analytics driven solutions, working across GE to drive business analytics to a...",
1110,Cincinnati+OH,CLINICAL PROFESSIONAL DEVELOPMENT SPECIALIST - PRIMARY CARE,Presbyterian Healthcare Services,United States,"Serves as educator, consultant, researcher, instructional and evaluation designer, clinical practice expert, and interprofessional collaborator supporting the...",
1111,Cincinnati+OH,"Associate Director, Account Medical Advisor / Senior Associate Director Account Medical Advisor - OH/KY/Cincinnati",Boehringer Ingelheim,"Cincinnati, OH","Ensure the timely and appropriate delivery of relevant scientific information including scientific data, clinically-relevant level of health economics and...",
1112,Cincinnati+OH,PhD or FCAS or ACAS Data Scientist #78739,Ezra Penland Actuarial Recruitment,"Cincinnati, OH",Or ACAS actuary or FCAS actuary is sought by an Ohio insurer for a Data Scientist role for Position 78739. High-profile commercial lines predictive modeling...,
1113,Cincinnati+OH,LC/MS Lab Manager Operator,Pain Specialists of Cincinnati,"Cincinnati, OH 45248","Processing human samples for clinical toxicology testing. We have a need for a part time LC/MC scientist who will process samples, review and release reports,...",
1114,Cincinnati+OH,Actuarial Analyst with Predictive Modeling #79866,Ezra Penland Actuarial Recruitment,"Cincinnati, OH","For Position 79866, an Ohio property and casualty insurer seeks an experienced actuarial analyst. Requires 2+ years of property and casualty actuarial...",
1115,Cincinnati+OH,Associate Data Science Manager - PhD,Procter & Gamble,"Cincinnati, OH","At P&G, Data Scientists are Business Leaders. As an Associate Data Scientist, you will be using Big Data and advanced analytics to direct the engagement of our...",
1116,Cincinnati+OH,Market Research & Consumer Insights Analyst,UC Health,"Cincinnati, OH","The analyst will actively partner with information technology, business operations, executive leadership, and other UC Health colleagues to deliver market...",
1117,Cincinnati+OH,Sr. Research Insights Analyst,Burke,"Cincinnati, OH 45203 (Central Business District area)","Strong data visualization. Participate in research design, analyze data and interpret results, telling the story through analytical and data visualization...",
1118,Cincinnati+OH,Senior Research Scientist Statistical Modeling,84.51°,"Cincinnati, OH","Project responsibilities run from requirement formulation, literature exploration, selection of methods, creation and prototype of solutions, and working...",
1119,Cincinnati+OH,Statistical Programmer,STATKING Clinical Services,"Cincinnati, OH","The qualified individual will write SAS® code including the SAS® macro language to manage, process, and statistically analyze efficacy and safety data from...",
1120,Cincinnati+OH,"Manager, Operations Research and Data Science",Kroger General Office,"Blue Ash, OH 45242",Manager of Strategic Systems - Work with Research and Development and oversee data scientists in to build and deploy game changing technology using the latest...,
1121,Cincinnati+OH,Market Research Analyst - Analyst Development Program,Ipsos North America,"Cincinnati, OH","Analysis, analyze, data analytics, market research, segmentation, brand health, branding, consumer insights, project management, project execution, product...",
1122,Cincinnati+OH,Data Scientist,Eliassen Group,"Blue Ash, OH","Mathematical optimization, quantitative decision support, simulation, linear programming, dynamic programming, regression analysis, cluster analysis, queuing...",
1123,Cincinnati+OH,Co-Op,City of Cincinnati,"Cincinnati, OH 45202 (Mount Adams area)","Co-ops will assist water treatment scientists and technicians with water quality sampling, monitoring, and data evaluation in an actual water treatment plant...",
1124,Cincinnati+OH,Lead Reseearch Scientist,Fifth Third Bank,"Cincinnati, OH 45275 (Corryville area)",".Work with 3rd party research vendors to design research methodology, sampling specifications, questionnaire development, and analytic techniques that result in...",
1125,Cincinnati+OH,CLINICAL PROFESSIONAL DEVELOPMENT SPECIALIST - PRIMARY CARE,Presbyterian Healthcare Services,United States,"Serves as educator, consultant, researcher, instructional and evaluation designer, clinical practice expert, and interprofessional collaborator supporting the...",
1126,Cincinnati+OH,"Associate Director, Account Medical Advisor / Senior Associate Director Account Medical Advisor - OH/KY/Cincinnati",Boehringer Ingelheim,"Cincinnati, OH","Ensure the timely and appropriate delivery of relevant scientific information including scientific data, clinically-relevant level of health economics and...",
1127,Cincinnati+OH,PhD or FCAS or ACAS Data Scientist #78739,Ezra Penland Actuarial Recruitment,"Cincinnati, OH",Or ACAS actuary or FCAS actuary is sought by an Ohio insurer for a Data Scientist role for Position 78739. High-profile commercial lines predictive modeling...,
1128,Cincinnati+OH,LC/MS Lab Manager Operator,Pain Specialists of Cincinnati,"Cincinnati, OH 45248","Processing human samples for clinical toxicology testing. We have a need for a part time LC/MC scientist who will process samples, review and release reports,...",
1129,Cincinnati+OH,"Associate Director, Account Medical Advisor / Senior Associate Director Account Medical Advisor - OH/KY/Cincinnati",Boehringer Ingelheim,"Cincinnati, OH","Ensure the timely and appropriate delivery of relevant scientific information including scientific data, clinically-relevant level of health economics and...",
1130,Cincinnati+OH,Financial Analyst II - Research Administration,Cincinnati Children's Hospital,"Cincinnati, OH","Ensure accuracy of data recording and tracking in applicable clinical, human resource, financial and supply chain systems....",
1131,Cincinnati+OH,Transportation Analyst I,Beckman Coulter - Diagnostics,"Hebron, KY 41048","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",
1132,Cincinnati+OH,R&D Co-op,"KOST USA, Inc.","Cincinnati, OH 45229 (North Avondale area)","Utilize scientific method to develop products and resolve issues. Accurately perform lab testing, analyze data, and summarize learning....",
1133,Cincinnati+OH,Marketing Data Scientist,A-Line Staffing Solutions,"Saint Bernard, OH","“Get into the details”, using machine learning algorithms, data visualization best practices, and analytic engines to release business building insights and...",
1134,Cincinnati+OH,Sr. Applications Scientist - Protein Beverages,Givaudan,"Cincinnati, OH",Manage Organizational Effectiveness:. Ability to translate market trends into innovative products for key customers....,
1135,Cincinnati+OH,Research Associate - Laboratory of Genetics and Genomics,Cincinnati Children's Hospital,"Cincinnati, OH",The candidate would join a team of genomic scientists and analysts-bioinformatics who perform next generation sequencing data processing and analysis on...,
1136,Cincinnati+OH,Staff Software Engineer,General Electric,"Cincinnati, OH 45275 (Corryville area)","Architects, Data Scientists, Businesses & Product Managers. Be an expert in writing code that meets standards and delivers the desired functionality using the...",
1137,Cincinnati+OH,Research Associate - Asthma & Immunology Research,Cincinnati Children's Hospital,"Cincinnati, OH",Discuss relevant insights about experimental results with Director and provide useful recommendations and analysis....,
1138,Cincinnati+OH,Research Fellow - Stem Cell based studies on Genetic Liver Diseases,Cincinnati Children's Hospital,"Cincinnati, OH",Discuss relevant insights about experimental results with Faculty and provide useful recommendations and analysis....,
1139,Cincinnati+OH,Research Fellow - Pulmonary Imaging,Cincinnati Children's Hospital,"Cincinnati, OH","Candidates with strong backgrounds in magnetic resonance—EPR, NMR, spin exchange, or MRI—and a PhD in a relevant discipline (engineering, physics, medical...",
1140,Cincinnati+OH,CLINICAL PROFESSIONAL DEVELOPMENT SPECIALIST - PRIMARY CARE,Presbyterian Healthcare Services,United States,"Serves as educator, consultant, researcher, instructional and evaluation designer, clinical practice expert, and interprofessional collaborator supporting the...",
1141,Cincinnati+OH,Actuarial Analyst with Predictive Modeling #79866,Ezra Penland Actuarial Recruitment,"Cincinnati, OH","For Position 79866, an Ohio property and casualty insurer seeks an experienced actuarial analyst. Requires 2+ years of property and casualty actuarial...",
1142,Cincinnati+OH,PhD or FCAS or ACAS Data Scientist #78739,Ezra Penland Actuarial Recruitment,"Cincinnati, OH",Or ACAS actuary or FCAS actuary is sought by an Ohio insurer for a Data Scientist role for Position 78739. High-profile commercial lines predictive modeling...,
1143,Cincinnati+OH,LC/MS Lab Manager Operator,Pain Specialists of Cincinnati,"Cincinnati, OH 45248","Processing human samples for clinical toxicology testing. We have a need for a part time LC/MC scientist who will process samples, review and release reports,...",
1144,Cincinnati+OH,"Associate Director, Account Medical Advisor / Senior Associate Director Account Medical Advisor - OH/KY/Cincinnati",Boehringer Ingelheim,"Cincinnati, OH","Ensure the timely and appropriate delivery of relevant scientific information including scientific data, clinically-relevant level of health economics and...",
1145,Cincinnati+OH,Research Associate - Asthma & Immunology Research,Cincinnati Children's Hospital,"Cincinnati, OH",Discuss relevant insights about experimental results with Director and provide useful recommendations and analysis....,
1146,Cincinnati+OH,Staff Software Engineer,General Electric,"Cincinnati, OH 45275 (Corryville area)","Architects, Data Scientists, Businesses & Product Managers. Be an expert in writing code that meets standards and delivers the desired functionality using the...",
1147,Cincinnati+OH,Research Fellow - Stem Cell based studies on Genetic Liver Diseases,Cincinnati Children's Hospital,"Cincinnati, OH",Discuss relevant insights about experimental results with Faculty and provide useful recommendations and analysis....,
1148,Cincinnati+OH,Research Fellow - Pulmonary Imaging,Cincinnati Children's Hospital,"Cincinnati, OH","Candidates with strong backgrounds in magnetic resonance—EPR, NMR, spin exchange, or MRI—and a PhD in a relevant discipline (engineering, physics, medical...",
1149,Cincinnati+OH,"Statistician/Research Scientist, Real World Evidence","CTI Clinical Trial Services, Inc","Covington, KY 41011","Designs and leads small- to large-scale database, retrospective and prospective data analysis, and clinical analysis projects from inception through publication...",
1150,Cincinnati+OH,Sr. Big Data Engineer (Hadoop),"Conexess Group, LLC","Cincinnati, OH 45202 (Mount Adams area)","The Big Data Engineer will work with other highly talented Data Engineers, Data Scientists, and BI professionals and deal with some of the most advanced data...",
1151,Cincinnati+OH,Decision Science Senior Manager,Fifth Third Bank,"Cincinnati, OH 45275 (Corryville area)",.Manage work plans for a team of decisions scientists. .Provide coaching and training to ensure the continued development of decision scientists....,
1152,Cincinnati+OH,"Research and Development - PhD - Senior Scientist, Bioinformatics",Procter & Gamble,"Cincinnati, OH","Deep knowledge in database management of structured and unstructured data. PhD degree in biological science, computer science, bioinformatics or computational...",
1153,Cincinnati+OH,Field Scientist: Due Diligence / Environmental Site Assessments,Terracon,"Cincinnati, OH",Developing level scientific professional responsible for conducting analyses of component portions of projects;...,
1154,Cincinnati+OH,New Business Sales Executive,Phototype,"Cincinnati, OH 45206","Collectively, we employ over 275 brand leaders, strategists, designers, production artists, graphics application and workflow specialists, programmers, color...",
1155,Cincinnati+OH,CLINICAL PROFESSIONAL DEVELOPMENT SPECIALIST - PRIMARY CARE,Presbyterian Healthcare Services,United States,"Serves as educator, consultant, researcher, instructional and evaluation designer, clinical practice expert, and interprofessional collaborator supporting the...",
1156,Cincinnati+OH,Actuarial Analyst with Predictive Modeling #79866,Ezra Penland Actuarial Recruitment,"Cincinnati, OH","For Position 79866, an Ohio property and casualty insurer seeks an experienced actuarial analyst. Requires 2+ years of property and casualty actuarial...",
1157,Cincinnati+OH,PhD or FCAS or ACAS Data Scientist #78739,Ezra Penland Actuarial Recruitment,"Cincinnati, OH",Or ACAS actuary or FCAS actuary is sought by an Ohio insurer for a Data Scientist role for Position 78739. High-profile commercial lines predictive modeling...,
1158,Cincinnati+OH,LC/MS Lab Manager Operator,Pain Specialists of Cincinnati,"Cincinnati, OH 45248","Processing human samples for clinical toxicology testing. We have a need for a part time LC/MC scientist who will process samples, review and release reports,...",
1159,Cincinnati+OH,"Associate Director, Account Medical Advisor / Senior Associate Director Account Medical Advisor - OH/KY/Cincinnati",Boehringer Ingelheim,"Cincinnati, OH","Ensure the timely and appropriate delivery of relevant scientific information including scientific data, clinically-relevant level of health economics and...",
1160,Cincinnati+OH,Biologist,Metro Consulting Associates,"Cincinnati, OH","The Biologist is responsible for completing scientific tasks for the ecological services department, including field work, writing reports, and client/agency...",
1161,Cincinnati+OH,"Senior/Principal Research Scientist, Real World Evidence","CTI Clinical Trial Services, Inc","Covington, KY 41011","Demonstrated scientific presentation and publication experience, including scientific and clinical conferences as well as clinical/scientific citation history....",
1162,Cincinnati+OH,New Business Development Manager,Phototype,"Cincinnati, OH 45206","We employ over 280 account managers, strategists, designers, production artists, graphics application and workflow specialists, programmers, color scientists...",
1163,Cincinnati+OH,Assistant Professor – Human Genetics,Cincinnati Children's Hospital,"Cincinnati, OH",To work with Scientific Directors and colleagues to maximize the function of the organization?s scientists and clinician-scientists....,
1164,Cincinnati+OH,"R&D Polymer Physical Testing Researcher [ chemist, physicist, engineer ]",LyondellBasell Industries,"Cincinnati, OH 45249","Bachelor’s degree in Chemistry, Physics, Mechanical or Chemical Engineering with a minimum of 2 years of relevant experience....",
1165,Cincinnati+OH,Braze Assembly,Bodycote,"Cincinnati, OH 45204 (East Price Hill area)","As the world's largest provider of thermal processing services, Bodycote employs thousands of highly skilled staff around the globe, some of the best engineers,...",
1166,Cincinnati+OH,Associate Professor - Human Genetics (Molecular Lab),Cincinnati Children's Hospital,"Cincinnati, OH","In conjunction with the other directors of the Clinical Laboratories, the co-Director assumes responsibility for the scientific and clinical activities of the...",
1167,Cincinnati+OH,Instrumentation and Controls Engineer,ERSG,"Cincinnati, OH","Collaborating with a team of scientists and engineers. Analysing and interpreting data. Preparing and agreeing project budgets, timescales and specifications...",
1168,Cincinnati+OH,Actuarial Analyst with Predictive Modeling #79866,Ezra Penland Actuarial Recruitment,"Cincinnati, OH","For Position 79866, an Ohio property and casualty insurer seeks an experienced actuarial analyst. Requires 2+ years of property and casualty actuarial...",
1169,Cincinnati+OH,"Distribution Supervisor, Second Shift",Beckman Coulter - Diagnostics,"Hebron, KY 41048","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",
1170,Cincinnati+OH,CLINICAL PROFESSIONAL DEVELOPMENT SPECIALIST - PRIMARY CARE,Presbyterian Healthcare Services,United States,"Serves as educator, consultant, researcher, instructional and evaluation designer, clinical practice expert, and interprofessional collaborator supporting the...",
1171,Cincinnati+OH,Actuarial Analyst with Predictive Modeling #79866,Ezra Penland Actuarial Recruitment,"Cincinnati, OH","For Position 79866, an Ohio property and casualty insurer seeks an experienced actuarial analyst. Requires 2+ years of property and casualty actuarial...",
1172,Cincinnati+OH,PhD or FCAS or ACAS Data Scientist #78739,Ezra Penland Actuarial Recruitment,"Cincinnati, OH",Or ACAS actuary or FCAS actuary is sought by an Ohio insurer for a Data Scientist role for Position 78739. High-profile commercial lines predictive modeling...,
1173,Cincinnati+OH,LC/MS Lab Manager Operator,Pain Specialists of Cincinnati,"Cincinnati, OH 45248","Processing human samples for clinical toxicology testing. We have a need for a part time LC/MC scientist who will process samples, review and release reports,...",
1174,Cincinnati+OH,"Associate Director, Account Medical Advisor / Senior Associate Director Account Medical Advisor - OH/KY/Cincinnati",Boehringer Ingelheim,"Cincinnati, OH","Ensure the timely and appropriate delivery of relevant scientific information including scientific data, clinically-relevant level of health economics and...",
1175,Cincinnati+OH,Associate Professor - Human Genetics (Molecular Lab),Cincinnati Children's Hospital,"Cincinnati, OH","In conjunction with the other directors of the Clinical Laboratories, the co-Director assumes responsibility for the scientific and clinical activities of the...",
1176,Cincinnati+OH,Instrumentation and Controls Engineer,ERSG,"Cincinnati, OH","Collaborating with a team of scientists and engineers. Analysing and interpreting data. Preparing and agreeing project budgets, timescales and specifications...",
1177,Cincinnati+OH,Beauty NA Regulatory and Human Safety - GPS,Procter & Gamble,"Cincinnati, OH","Proactive and agile project leadership, trouble shooting and solution driving skills will give to the success of this assignment....",
1178,Cincinnati+OH,"Distribution Supervisor, Second Shift",Beckman Coulter - Diagnostics,"Hebron, KY 41048","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",
1179,Cincinnati+OH,Actuarial Analyst with Predictive Modeling #79866,Ezra Penland Actuarial Recruitment,"Cincinnati, OH","For Position 79866, an Ohio property and casualty insurer seeks an experienced actuarial analyst. Requires 2+ years of property and casualty actuarial...",
1180,Cincinnati+OH,Pyrometry Technician,Bodycote,"Cincinnati, OH 45204 (East Price Hill area)","As the world's largest provider of thermal processing services, Bodycote employs thousands of highly skilled staff around the globe, some of the best engineers,...",
1181,Cincinnati+OH,"Inside Sales Specialist - Norwood, OH",CDK Global,"Cincinnati, OH 45212 (Pleasant Ridge area)","From data scientists to sales and client service experts, we’re hiring to support your growth and ours - Green light your career....",
1182,Cincinnati+OH,Associate Professor - Neonatology,Cincinnati Children's Hospital,"Cincinnati, OH",To work with Scientific Directors and colleagues to maximize the function of the organization's scientists and clinician-scientists....,
1183,Cincinnati+OH,Pharmaceutical Technician I,Aprecia Pharmaceutical Company,"Blue Ash, OH","Communicates with supervisors, engineers / scientists, QA (Quality Assurance) and other operators; Assist with project work during plant shutdowns....",
1184,Cincinnati+OH,Account Advocate I,CDK Global,"Cincinnati, OH 45212 (Pleasant Ridge area)","From data scientists to sales and client service experts, we’re hiring to support your growth and ours - Green light your career....",
1185,Cincinnati+OH,CLINICAL PROFESSIONAL DEVELOPMENT SPECIALIST - PRIMARY CARE,Presbyterian Healthcare Services,United States,"Serves as educator, consultant, researcher, instructional and evaluation designer, clinical practice expert, and interprofessional collaborator supporting the...",
1186,Cincinnati+OH,Actuarial Analyst with Predictive Modeling #79866,Ezra Penland Actuarial Recruitment,"Cincinnati, OH","For Position 79866, an Ohio property and casualty insurer seeks an experienced actuarial analyst. Requires 2+ years of property and casualty actuarial...",
1187,Cincinnati+OH,PhD or FCAS or ACAS Data Scientist #78739,Ezra Penland Actuarial Recruitment,"Cincinnati, OH",Or ACAS actuary or FCAS actuary is sought by an Ohio insurer for a Data Scientist role for Position 78739. High-profile commercial lines predictive modeling...,
1188,Cincinnati+OH,LC/MS Lab Manager Operator,Pain Specialists of Cincinnati,"Cincinnati, OH 45248","Processing human samples for clinical toxicology testing. We have a need for a part time LC/MC scientist who will process samples, review and release reports,...",
1189,Cincinnati+OH,CLINICAL PROFESSIONAL DEVELOPMENT SPECIALIST - PRIMARY CARE,Presbyterian Healthcare Services,United States,"Serves as educator, consultant, researcher, instructional and evaluation designer, clinical practice expert, and interprofessional collaborator supporting the...",
1190,Cincinnati+OH,Territory Sales Manager,JUUL Labs,"Cincinnati, OH","We’re actively looking to hire the world’s best scientists, engineers, designers, product managers, supply chain experts, customer service, sales and business...",
1191,Cincinnati+OH,Associate Technician Distribution,Beckman Coulter - Diagnostics,"Hebron, KY 41048","For more than 75 years, our products have been making a difference in people’s lives by improving the productivity of medical professionals and scientists,...",
1192,Cincinnati+OH,"System Test, Technical Support, & Deployment Lead - 3+ yrs","Diamond Key Security, NFP","Cincinnati, OH","Execute test plans and programs to verifying Diamond Key Security, CrypTech and/or other third-party functionality, operation, and performance against...",
1193,Cincinnati+OH,"Manager, Talent Acquisition/Campus Recruiting",CDK Global,"Cincinnati, OH 45212 (Pleasant Ridge area)","From data scientists to sales and client service experts, we’re hiring to support your growth and ours - Green light your career....",
1194,Cincinnati+OH,Sr Payroll Operations Specialist,CDK Global,"Cincinnati, OH 45212 (Pleasant Ridge area)","From data scientists to sales and client service experts, we’re hiring to support your growth and ours - Green light your career....",
1195,Cincinnati+OH,Research Fellow - Chromiatin Regulation in Cell Fate During Development and Disease,Cincinnati Children's Hospital,"Cincinnati, OH",Discuss relevant insights about experimental results with Faculty and provide useful recommendations and analysis....,
1196,Cincinnati+OH,Business Collections Account Management I,CDK Global,"Cincinnati, OH 45212 (Pleasant Ridge area)","From data scientists to sales and client service experts, we’re hiring to support your growth and ours - Green light your career....",
1197,Cincinnati+OH,Senior DevOps Engineer,Strategic IT Staffing,"Cincinnati, OH",Our client’s Applied Machine Learning team has built systems for a number of large-scale data science applications....,
1198,Cincinnati+OH,Associate Distribution Technician- Pipeline,Beckman Coulter - Diagnostics,"Hebron, KY 41048","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",
1199,Cincinnati+OH,"Associate Director, Account Medical Advisor / Senior Associate Director Account Medical Advisor - OH/KY/Cincinnati",Boehringer Ingelheim,"Cincinnati, OH","Ensure the timely and appropriate delivery of relevant scientific information including scientific data, clinically-relevant level of health economics and...",
1200,Cincinnati+OH,"Associate Director, Account Medical Advisor / Senior Associate Director Account Medical Advisor - OH/KY/Cincinnati",Boehringer Ingelheim,"Cincinnati, OH","Ensure the timely and appropriate delivery of relevant scientific information including scientific data, clinically-relevant level of health economics and...",
1201,Cincinnati+OH,Actuarial Analyst with Predictive Modeling #79866,Ezra Penland Actuarial Recruitment,"Cincinnati, OH","For Position 79866, an Ohio property and casualty insurer seeks an experienced actuarial analyst. Requires 2+ years of property and casualty actuarial...",
1202,Cincinnati+OH,PhD or FCAS or ACAS Data Scientist #78739,Ezra Penland Actuarial Recruitment,"Cincinnati, OH",Or ACAS actuary or FCAS actuary is sought by an Ohio insurer for a Data Scientist role for Position 78739. High-profile commercial lines predictive modeling...,
1203,Cincinnati+OH,LC/MS Lab Manager Operator,Pain Specialists of Cincinnati,"Cincinnati, OH 45248","Processing human samples for clinical toxicology testing. We have a need for a part time LC/MC scientist who will process samples, review and release reports,...",
1204,Cincinnati+OH,Account Development Executive - New Business Development - Cincinnati/Columbus OH,CDK Global,"Cincinnati, OH 45212 (Pleasant Ridge area)","From data scientists to sales and client service experts, we’re hiring to support your growth and ours - Green light your career....",
1205,Cincinnati+OH,PhD or FCAS or ACAS Data Scientist #78739,Ezra Penland Actuarial Recruitment,"Cincinnati, OH",Or ACAS actuary or FCAS actuary is sought by an Ohio insurer for a Data Scientist role for Position 78739. High-profile commercial lines predictive modeling...,
1206,Cincinnati+OH,Actuarial Analyst with Predictive Modeling #79866,Ezra Penland Actuarial Recruitment,"Cincinnati, OH","For Position 79866, an Ohio property and casualty insurer seeks an experienced actuarial analyst. Requires 2+ years of property and casualty actuarial...",
1207,Cincinnati+OH,"Associate Director, Account Medical Advisor / Senior Associate Director Account Medical Advisor - OH/KY/Cincinnati",Boehringer Ingelheim,"Cincinnati, OH","Ensure the timely and appropriate delivery of relevant scientific information including scientific data, clinically-relevant level of health economics and...",
1208,Cincinnati+OH,CLINICAL PROFESSIONAL DEVELOPMENT SPECIALIST - PRIMARY CARE,Presbyterian Healthcare Services,United States,"Serves as educator, consultant, researcher, instructional and evaluation designer, clinical practice expert, and interprofessional collaborator supporting the...",
1209,Cincinnati+OH,ULTRASOUND SPECIALIST/ECHOCARDIOGRAPHER - REGISTERED,Presbyterian Healthcare Services,United States,"Add in Albuquerque’s International Balloon Fiesta, Los Alamos’ nuclear scientists, Roswell’s visitors from outer space, and....",
1210,Cincinnati+OH,ASSISTANT NURSING MANAGER - OPERATING ROOM,Presbyterian Healthcare Services,United States,"One year experience in clinical area. Add in Albuquerque’s International Balloon Fiesta, Los Alamos’ nuclear scientists, Roswell’s visitors from outer space,...",
1211,Cincinnati+OH,LC/MS Lab Manager Operator,Pain Specialists of Cincinnati,"Cincinnati, OH 45248","Processing human samples for clinical toxicology testing. We have a need for a part time LC/MC scientist who will process samples, review and release reports,...",
