"","user_id","listen_count","song_id","title"
"617358","5d37f476269e6a3a01d616190863c17798c0f14c",1,"SOTLTXQ12AB0182257","Honey In The Sun"
"617359","5d37f476269e6a3a01d616190863c17798c0f14c",1,"SOTQEWT12A6D4F7D2A","Lady (Album Version)"
"617360","5d37f476269e6a3a01d616190863c17798c0f14c",3,"SOTSRUQ12A81C22359","Nantes"
"617361","5d37f476269e6a3a01d616190863c17798c0f14c",2,"SOUEGBF12AB017EFD5","Van Helsing Boombox"
"617362","5d37f476269e6a3a01d616190863c17798c0f14c",3,"SOUHQHP12AB017FCA7","Engwish Bwudd"
"617363","5d37f476269e6a3a01d616190863c17798c0f14c",1,"SOUVZGN12A8C13B174","Dearly Departed (Album version)"
"617364","5d37f476269e6a3a01d616190863c17798c0f14c",1,"SOVCUAX12AB017EFB5","Push The Eagle's Stomach"
"617365","5d37f476269e6a3a01d616190863c17798c0f14c",5,"SOVDLZN12AB0185BEA","Tighten Up"
"617366","5d37f476269e6a3a01d616190863c17798c0f14c",9,"SOVSGXX12A58A7F991","Skin Is_ My"
"617367","5d37f476269e6a3a01d616190863c17798c0f14c",4,"SOWDRRZ12A8C13AE89","The French Open"
"617368","5d37f476269e6a3a01d616190863c17798c0f14c",52,"SOWQEXV12A6701E3C4","Babylon"
"617369","5d37f476269e6a3a01d616190863c17798c0f14c",2,"SOWRNMU12A8C1422A1","Shempi"
"617370","5d37f476269e6a3a01d616190863c17798c0f14c",2,"SOXKGUD12A58A7C687","Why Does My Heart Feel So Bad? (2006 Digital Remaster)"
"617371","5d37f476269e6a3a01d616190863c17798c0f14c",1,"SOXZMNC12A8C135DD5","Lovely Allen"
"617372","5d37f476269e6a3a01d616190863c17798c0f14c",4,"SOYBWVW12A6D4F9792","Sueños"
"617373","5d37f476269e6a3a01d616190863c17798c0f14c",1,"SOYTENY12AF72A9A38","The Ballad Of Chasey Lain"
"617374","5d37f476269e6a3a01d616190863c17798c0f14c",1,"SOZHBRQ12A6D4F7D2E","Baobabs (Bonus Album Version)"
"617375","5d37f476269e6a3a01d616190863c17798c0f14c",12,"SOZIMYM12A8C13C707","Big Trouble"
"617376","5d37f476269e6a3a01d616190863c17798c0f14c",1,"SOZJPMJ12A6701E089","Dreamer"
"617377","5d37f476269e6a3a01d616190863c17798c0f14c",1,"SOZRMMN12A81C218B3","You're So Damn Hot"
"617378","5d37f476269e6a3a01d616190863c17798c0f14c",1,"SOZZLZN12A8AE48D6D","Afterlife (Album Version)"
"651615","78fb223de6641363099ef2d72b7b2bc04a352794",1,"SOCLMAD12AB017FC09","Tim McGraw"
"651616","78fb223de6641363099ef2d72b7b2bc04a352794",208,"SODHZSM12A58A7B5D9","Cover Me"
"651617","78fb223de6641363099ef2d72b7b2bc04a352794",1,"SOEEBEH12AB01829E9","SuperStar"
"651618","78fb223de6641363099ef2d72b7b2bc04a352794",16,"SOGIDHJ12AB01800D1","Never Gonna Be Alone (Album Version)"
"651619","78fb223de6641363099ef2d72b7b2bc04a352794",95,"SOILUML12AB017FC20","The Outside"
"651620","78fb223de6641363099ef2d72b7b2bc04a352794",33,"SONGYFE12AB018562D","All Hands Against His Own"
"651621","78fb223de6641363099ef2d72b7b2bc04a352794",1,"SONHWUN12AC468C014","Rianna"
"651622","78fb223de6641363099ef2d72b7b2bc04a352794",11,"SOODTBU12AB0186A1F","Falling In"
"651623","78fb223de6641363099ef2d72b7b2bc04a352794",31,"SOQZYQH12A8AE468E5","Better To Reign In Hell"
"651624","78fb223de6641363099ef2d72b7b2bc04a352794",2,"SOSAXUZ12AAF3B2031","The Best Day"
"651625","78fb223de6641363099ef2d72b7b2bc04a352794",37,"SOTWNDJ12A8C143984","Marry Me"
"651626","78fb223de6641363099ef2d72b7b2bc04a352794",4,"SOVWQJE12A8C13A4C6","Fall To Pieces"
"651627","78fb223de6641363099ef2d72b7b2bc04a352794",2,"SOWSHHE12AF729F422","She's Everything"
"651628","78fb223de6641363099ef2d72b7b2bc04a352794",3,"SOXGTRO12A8C143454","If It's Love"
"657968","a2c1a593432f5e19a9174eb1b3b57e02d3212eb6",35,"SOCHPTV12A6BD53113","Die Kunst der Fuge_ BWV 1080 (2007 Digital Remaster): Contrapunctus XVII - Inversus"
"657969","a2c1a593432f5e19a9174eb1b3b57e02d3212eb6",1,"SOCTMPN12A58A799E5","Acende O Candieiro (2003 Digital Remaster)"
"657970","a2c1a593432f5e19a9174eb1b3b57e02d3212eb6",1,"SOEUWHJ12AB018D2C9","Spill The Wine"
"657971","a2c1a593432f5e19a9174eb1b3b57e02d3212eb6",1,"SOFERPM12A6D4FAC44","Obsesion"
"657972","a2c1a593432f5e19a9174eb1b3b57e02d3212eb6",22,"SOHHJYE12A8AE47599","Firestarter"
"657973","a2c1a593432f5e19a9174eb1b3b57e02d3212eb6",1,"SOJDWBY12A8C13F6B2","Acid Rain"
"657974","a2c1a593432f5e19a9174eb1b3b57e02d3212eb6",1,"SOJLEMO12A6701EAF9","The Garden"
"657975","a2c1a593432f5e19a9174eb1b3b57e02d3212eb6",4,"SOJTIEW12A8AE44CD0","Spitfire (Album Version)"
"657976","a2c1a593432f5e19a9174eb1b3b57e02d3212eb6",1,"SOMAVRZ12A58A7B09F","Sleeping Awake (2006 Remastered LP Version)"
"657977","a2c1a593432f5e19a9174eb1b3b57e02d3212eb6",1,"SOMNATQ12A6D4FBC79","Woman Like A Man"
"657978","a2c1a593432f5e19a9174eb1b3b57e02d3212eb6",1,"SOMSNIZ12A8C13634A","Girl of My Dreams"
"657979","a2c1a593432f5e19a9174eb1b3b57e02d3212eb6",3,"SONNBUM12A6D4FDDB4","Breathe"
"657980","a2c1a593432f5e19a9174eb1b3b57e02d3212eb6",18,"SONPPTR12A6701DA32","Fairy Tale"
"657981","a2c1a593432f5e19a9174eb1b3b57e02d3212eb6",1,"SONPVVW12AB017F557","A Dying Cub Fan's Last Request"
"657982","a2c1a593432f5e19a9174eb1b3b57e02d3212eb6",6,"SOPACYC12AF729D0F7","Get Crazy"
"657983","a2c1a593432f5e19a9174eb1b3b57e02d3212eb6",3,"SOPNBEZ12AB0185163","Loca"
"657984","a2c1a593432f5e19a9174eb1b3b57e02d3212eb6",2,"SOVSLPK12A6D4F9DC0","Mein Herz (Live)"
"657985","a2c1a593432f5e19a9174eb1b3b57e02d3212eb6",1,"SOVYUYU12A8C13E620","Goodbye For Now (Album Version)"
"657986","a2c1a593432f5e19a9174eb1b3b57e02d3212eb6",1,"SOWFGLJ12A58291695","Groovy Times"
"657987","a2c1a593432f5e19a9174eb1b3b57e02d3212eb6",1,"SOWLNSE12A67020479","Hymne A L'Amour (Album Version)"
"657988","a2c1a593432f5e19a9174eb1b3b57e02d3212eb6",1,"SOYEUPH12A8AE45FFC","Should I Stay Or Should I Go"
"657989","a2c1a593432f5e19a9174eb1b3b57e02d3212eb6",1,"SOZJCET12A6D4F7672","Temptation"
"685059","6d0da2cacfe953cb9cd39018b9e5d2ddb499dcee",1,"SOBIQWH12A8C13BCDE","D.A.N.C.E. [Radio Edit]"
"685060","6d0da2cacfe953cb9cd39018b9e5d2ddb499dcee",1,"SOFEGST12A58A7D682","Oxford Comma (Album)"
"685061","6d0da2cacfe953cb9cd39018b9e5d2ddb499dcee",1,"SOGJMJH12A6702154D","Closer"
"685062","6d0da2cacfe953cb9cd39018b9e5d2ddb499dcee",3,"SOMQHZK12A6D4F8074","Venus"
"685063","6d0da2cacfe953cb9cd39018b9e5d2ddb499dcee",1,"SOQOGMC12AB018479B","I'm In The House"
"685064","6d0da2cacfe953cb9cd39018b9e5d2ddb499dcee",1,"SOWGODA12A6BD5315A","Long Distance Call"
"757657","4d4d44868ea83df48045c0bc70a61ad22f080921",2,"SOBYSSP12AAF3B32CA","Greenback Dollar"
"757658","4d4d44868ea83df48045c0bc70a61ad22f080921",1,"SOCYOTN12A8C13A4B1","My Happy Ending"
"757659","4d4d44868ea83df48045c0bc70a61ad22f080921",1,"SODJWHY12A8C142CCE","Hey_ Soul Sister"
"757660","4d4d44868ea83df48045c0bc70a61ad22f080921",1,"SOEIERG12A8C13CF09","Things I'll Never Say"
"757661","4d4d44868ea83df48045c0bc70a61ad22f080921",1,"SOEOWKG12AC468D13C","Bela Flor"
"757662","4d4d44868ea83df48045c0bc70a61ad22f080921",1,"SOEPJPV12A8C13DE9F","I'm With You"
"757663","4d4d44868ea83df48045c0bc70a61ad22f080921",1,"SOEPJPV12A8C13DE9F","I'm With You"
"757664","4d4d44868ea83df48045c0bc70a61ad22f080921",1,"SOFXBZM12AB017C3A8","I Give You To His Heart"
"757665","4d4d44868ea83df48045c0bc70a61ad22f080921",1,"SOINIUZ12A67ADF6D8","Blindfold"
"757666","4d4d44868ea83df48045c0bc70a61ad22f080921",1,"SOIWTCD12A6D4FB16E","It's A Great Day To Be Alive (2006 Remastered LP Version)"
"757667","4d4d44868ea83df48045c0bc70a61ad22f080921",2,"SOIXKIM12A8C144A85","Get Down"
"757668","4d4d44868ea83df48045c0bc70a61ad22f080921",29,"SOMEHEM12A58A7B86D","Take It Easy (2006 Remastered Album Version)"
"757669","4d4d44868ea83df48045c0bc70a61ad22f080921",23,"SOMJUSB12AF72A25B0","T-R-O-U-B-L-E"
"757670","4d4d44868ea83df48045c0bc70a61ad22f080921",2,"SOOBIMU12A8C14292F","India Ink"
"757671","4d4d44868ea83df48045c0bc70a61ad22f080921",1,"SOVWQJE12A8C13A4C6","Fall To Pieces"
"769718","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SOAODHY12A8C13C8B5","False Pretense"
"769719","b5820fff3068c9ac07c87edcbe6296e676a29788",28,"SOAXGDH12A8C13F8A1","Dog Days Are Over (Radio Edit)"
"769720","b5820fff3068c9ac07c87edcbe6296e676a29788",2,"SOBYPQZ12AB0186DE9","Break Through"
"769721","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SOCOIXX12A58A7B7F8","Exploration"
"769722","b5820fff3068c9ac07c87edcbe6296e676a29788",3,"SOCXIHZ12A8C134D4B","Pieces Of Me"
"769723","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SODFUIQ12A58A79DDF","Moondance (Album Version)"
"769724","b5820fff3068c9ac07c87edcbe6296e676a29788",2,"SODIOLS12A67AE1411","Whistle For The Choir"
"769725","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SODOBMN12A6D4F9CBF","Stay Together (Includes Interlude)"
"769726","b5820fff3068c9ac07c87edcbe6296e676a29788",3,"SOEIYMA12AB0186DF2","Breakin' At The Cracks"
"769727","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SOEPQXD12A58A7BBFE","DONTTRUSTME [BENNYBLANCOREMIX] FEATURINGKIDCUDI (Explicit Bonus Version)"
"769728","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SOFTCXE12A6D4F778B","Konstantine"
"769729","b5820fff3068c9ac07c87edcbe6296e676a29788",3,"SOGVNNL12A67AE0CFB","L.O.V.E."
"769730","b5820fff3068c9ac07c87edcbe6296e676a29788",3,"SOHABTD12A67AE0CF8","Boyfriend"
"769731","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SOHENSJ12AAF3B2A03","Great Indoors"
"769732","b5820fff3068c9ac07c87edcbe6296e676a29788",2,"SOHGVQA12AB0186DC9","I Won't"
"769733","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SOHOCMM12AB01845E0","I'm Not Your Toy"
"769734","b5820fff3068c9ac07c87edcbe6296e676a29788",4,"SOJOIWK12AF729FAA2","Make You Smile"
"769735","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SOJYBJZ12AB01801D0","Shots"
"769736","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SOKOXWU12AF72AD1BC","The Real Slim Shady"
"769737","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SOKOXWU12AF72AD1BC","The Real Slim Shady"
"769738","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SOKSLVO12AB01872CD","What If?"
"769739","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SOKZILC12A6D4FBC9D","Go Baby (feat GemStones) (Explicit Album Version)"
"769740","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SOLDJLX12A6D4F9A78","Last Cup Of Sorrow"
"769741","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SOLRBSH12AB018AE7B","I Never Told You"
"769742","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SOMEUED12A6701DBEA","Pump It"
"769743","b5820fff3068c9ac07c87edcbe6296e676a29788",13,"SOOBHVK12A6D4F9898","Settlin'"
"769744","b5820fff3068c9ac07c87edcbe6296e676a29788",8,"SOODKRN12A8C133DF5","The Little Things"
"769745","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SOOWVNN12A8C140775","Rabbit Heart (Raise It Up)"
"769746","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SOPBAUZ12A6D4F989D","April Showers"
"769747","b5820fff3068c9ac07c87edcbe6296e676a29788",2,"SOPFCLB12AB0186DEF","It Stops Today"
"769748","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SOQAZKD12AB017F667","Realize"
"769749","b5820fff3068c9ac07c87edcbe6296e676a29788",7,"SOQWYAQ12A6D4FB9A3","Take A Bow"
"769750","b5820fff3068c9ac07c87edcbe6296e676a29788",7,"SORBBFV12AB017D710","If It Means A Lot To You"
"769751","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SORGRVL12A6310F105","She Wants To Move (Explicit)"
"769752","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SOSZIWM12AB0186DE0","Fearless"
"769753","b5820fff3068c9ac07c87edcbe6296e676a29788",2,"SOTWWEV12AC9074E6F","Do You Remember"
"769754","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SOUCPBK12A58A7881A","My Boy Builds Coffins"
"769755","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SOUKTVI12A8C13BF74","Calabria 2007"
"769756","b5820fff3068c9ac07c87edcbe6296e676a29788",8,"SOUOEMP12A8C13866E","Paper Planes"
"769757","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SOUQNVW12AB0186DE3","Runnin' Around"
"769758","b5820fff3068c9ac07c87edcbe6296e676a29788",11,"SOXFOBT12A8C132436","Feelings Show"
"769759","b5820fff3068c9ac07c87edcbe6296e676a29788",3,"SOXGLIV12A6D4F8E77","Lycanthrope"
"769760","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SOXLJXH12A8C13D903","Storm"
"769761","b5820fff3068c9ac07c87edcbe6296e676a29788",6,"SOXLRDB12A81C21739","Bubbly"
"769762","b5820fff3068c9ac07c87edcbe6296e676a29788",11,"SOXPFLM12A8AE48C50","Electric Feel"
"769763","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SOXVIRI12A67AE1415","Creepin Up The Backstairs"
"769764","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SOXZUUK12A6D4F8EE3","Just Might Be OK [feat. Gemini)  (Album Version)"
"769765","b5820fff3068c9ac07c87edcbe6296e676a29788",2,"SOYEJQY12AB018696B","Babylon Sisters"
"769766","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SOYEOCD12AF72A192E","Rainbow"
"769767","b5820fff3068c9ac07c87edcbe6296e676a29788",19,"SOYRTVQ12AB018BD14","Miss You"
"769768","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SOYVWQO12A6D4FBC8A","Little Weapon (feat. Bishop G and Nikki Jean) (Amended Album Version)"
"769769","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SOZORGY12A8C140382","I'll Try Anything Once"
"769770","b5820fff3068c9ac07c87edcbe6296e676a29788",1,"SOZZWZV12A67AE140F","Henrietta"
"799450","081645026dd3de77389e991747278a83cbe137b8",56,"SOAUCNT12A8C140C2D","Side Effects"
"799451","081645026dd3de77389e991747278a83cbe137b8",1,"SOCVMXL12A6D4F6EE7","One And Only"
"799452","081645026dd3de77389e991747278a83cbe137b8",4,"SODJWHY12A8C142CCE","Hey_ Soul Sister"
"799453","081645026dd3de77389e991747278a83cbe137b8",3,"SOEHWGF12A6D4F8B2B","Hips Don't Lie (featuring Wyclef Jean)"
"799454","081645026dd3de77389e991747278a83cbe137b8",3,"SOEHWGF12A6D4F8B2B","Hips Don't Lie"
"799455","081645026dd3de77389e991747278a83cbe137b8",3,"SOFXDVI12AB0187514","Take A Minute"
"799456","081645026dd3de77389e991747278a83cbe137b8",6,"SOFYOBA12A8C13E1B5","(I Got That) Boom Boom"
"799457","081645026dd3de77389e991747278a83cbe137b8",1,"SOHYSXA12AB0186704","Mockingbird"
"799458","081645026dd3de77389e991747278a83cbe137b8",3,"SOIIOUS12A8AE47E20","Yeah!"
"799459","081645026dd3de77389e991747278a83cbe137b8",3,"SOISNSU12AC468C0D8","If I Had You"
"799460","081645026dd3de77389e991747278a83cbe137b8",1,"SOJDMSQ12A58A76D5D","Cruise Control"
"799461","081645026dd3de77389e991747278a83cbe137b8",7,"SOSZJFV12AB01878CB","Teach Me How To Dougie"
"799462","081645026dd3de77389e991747278a83cbe137b8",1,"SOTFWWF12A67020F44","Joy Ride"
"799463","081645026dd3de77389e991747278a83cbe137b8",1,"SOTLMVY12AB018B097","The Impossible"
"799464","081645026dd3de77389e991747278a83cbe137b8",2,"SOUCMUI12AB018C0C6","Empire State Of Mind (Part II) Broken Down"
"799465","081645026dd3de77389e991747278a83cbe137b8",14,"SOUSMXX12AB0185C24","OMG"
"799466","081645026dd3de77389e991747278a83cbe137b8",3,"SOWKQYL12AB0183B15","Whatcha Say"
"811334","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SOAWJSH12A8C13AE09","Diary"
"811335","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",3,"SOBDZKO12A67020664","Love"
"811336","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",3,"SOBGDOL12A6D4F6F21","Don't Forget About Us"
"811337","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SOBIQWH12A8C13BCDE","D.A.N.C.E. [Radio Edit]"
"811338","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SOBMLKS12A6310FF60","How Come"
"811339","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SOBSQYL12AB0187688","Hate It Or Love It"
"811340","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SOCGWCK12A67020F39","We Belong Together"
"811341","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SODGXON12AB0181746","One More Drink"
"811342","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SODJVZA12A6BD55D4C","I Tried"
"811343","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",2,"SOFRLJC12AB0184BD5","Clap Again"
"811344","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",2,"SOGHQMI12A8AE46ADC","No One"
"811345","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SOHRQFL12A6D4F3C8A","Terre Promise"
"811346","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",2,"SOHXSEH12A67020A2D","If It's Lovin' That You Want"
"811347","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SOILRPD12A6701E38C","Locked Up"
"811348","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SOJCIOE12A8C136594","Ride Wit Me"
"811349","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",2,"SOJDNKW12A58A7B1B5","Make Me Better"
"811350","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SOKIVON12A6701FBB5","'97 Bonnie & Clyde"
"811351","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SOKUAGP12A8C133B94","Don't Stop The Music"
"811352","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SOKUAGP12A8C133B94","Don't Stop The Music"
"811353","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SOKUAGP12A8C133B94","Don't Stop The Music"
"811354","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SOKYDNO12A6701C791","Fuck You"
"811355","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SOLECUR12A58A7CB58","Put You On Game (Explicit Album Version)"
"811356","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",2,"SOMLMKI12A81C204BC","Champion"
"811357","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",2,"SOMTWFZ12AB0184E46","Spaceship"
"811358","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",2,"SONQBBD12A8AE47D66","Miss You"
"811359","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",2,"SOPVOCF12A6D4F77CC","Say"
"811360","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SOQGXVR12B0B80C04E","Family Business"
"811361","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SOQGXVR12B0B80C04E","Family Business"
"811362","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SOQWBRQ12A8C137A3B","A Woman's Worth"
"811363","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SORALYQ12A8151BA99","If I Ain't Got You"
"811364","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SORLCEE12A6D4F86AE","911"
"811365","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SOSJTOL12A6D4FB4CD","Criminal"
"811366","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SOSNMLG12A58A7C899","Back Down"
"811367","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SOSRVZJ12A8C134629","That's How You Like It"
"811368","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",2,"SOSVCUF12AB01874E7","Blue Magic"
"811369","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",2,"SOTDGVF12A8AE45ECF","Are You That Somebody? ( LP Version )"
"811370","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SOVEUVC12A6310EAF1","Just Lose It"
"811371","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SOVEUVC12A6310EAF1","Just Lose It"
"811372","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",2,"SOVRMZU12AB017FE90","Try Sleeping With A Broken Heart"
"811373","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",2,"SOVXARL12A670203C7","Doin' It"
"811374","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SOWNVJP12A58A761AA","Doesn't Mean Anything"
"811375","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SOWXBLE12A6D4F8EE8","The Cool (Amended Album Version)"
"811376","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SOWZREA12A6701D93D","What's Happenin'"
"811377","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SOXMARU12AB017CDF7","Hello"
"811378","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SOXRJXO12B0B807DDD","Cum On Everybody"
"811379","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SOYFMNU12AB0181435","ROCKSTAR 101"
"811380","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",2,"SOYGYFN12A8C137FA9","The World's Greatest"
"811381","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",1,"SOYVWQO12A6D4FBC8A","Little Weapon (feat. Bishop G and Nikki Jean) (Amended Album Version)"
"811382","0f57d6eb9cacb84e8094968cc0c6c41ce844c512",3,"SOZVIKS12A8C140707","Illegal (featuring Carlos Santana)"
"830268","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",1,"SOADVUP12AB0185246","Until The Morning"
"830269","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",2,"SOAXGDH12A8C13F8A1","Dog Days Are Over (Radio Edit)"
"830270","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",2,"SOBSICO12A67020895","Cruel Summer"
"830271","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",1,"SODXXYB12AB0189FA6","Stratus [The Bottom Shelf]"
"830272","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",1,"SOEHLCH12A8C141321","Run Run Run"
"830273","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",6,"SOEHWGF12A6D4F8B2B","Hips Don't Lie (featuring Wyclef Jean)"
"830274","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",6,"SOEHWGF12A6D4F8B2B","Hips Don't Lie"
"830275","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",2,"SOEOKVS12A6310D8FE","What Have I Done To Deserve This? (2001 Digital Remaster)"
"830276","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",2,"SOESZWS12A6D4F910C","Kiss (LP Version)"
"830277","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",2,"SOEXYIG12A6310E188","It's A Sin (2001 Digital Remaster)"
"830278","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",3,"SOGTGJR12A6310E08D","Wuthering Heights"
"830279","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",3,"SOHFPSO12A8C13F7C9","Think About It (Album Version)"
"830280","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",3,"SOHTDUI12A8C136662","Pale Blue Eyes"
"830281","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",2,"SOIEPEN12A6D4F86F2","Gett Off"
"830282","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",2,"SOIZLKI12A6D4F7B61","Supermassive Black Hole (Twilight Soundtrack Version)"
"830283","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",2,"SOIZLKI12A6D4F7B61","Supermassive Black Hole (Album Version)"
"830284","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",1,"SOKBIIQ12AB017FEFC","Did it Again"
"830285","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",1,"SOKBIIQ12AB017FEFC","Did It Again"
"830286","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",1,"SOKBIIQ12AB017FEFC","Did It Again (featuring Kid Cudi)"
"830287","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",1,"SOKILGU12A8C13F565","Business Time (Album)"
"830288","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",1,"SOLRGVL12A8C143BC3","Bulletproof"
"830289","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",1,"SOLZEED12A6D4FA8C9","You Know I'm No Good"
"830290","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",1,"SONCZXW12A8C13A28A","Rock This Town"
"830291","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",1,"SONEDFY12A6D4F66D7","Book Of Brilliant Things (2002 Digital Remaster)"
"830292","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",1,"SONHWUN12AC468C014","Rianna"
"830293","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",2,"SOORCUY12A67021562","Femme Fatale"
"830294","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",2,"SOOWVNN12A8C140775","Rabbit Heart (Raise It Up)"
"830295","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",1,"SOOWZLZ12A8C143104","My Delirium"
"830296","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",4,"SOOXLND12A6D4FE36E","Go Your Own Way (LP Version)"
"830297","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",2,"SOPAYPV12AB017DB0C","You've Got The Love"
"830298","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",3,"SOPNVHF12AB0183F27","Walk On The Wild Side"
"830299","7783d58f04540a7a0bfc9dcd99fae7d5dad66596",1,"SOPSLVR12A8C1430A8","A Little Bit Longer"
